uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
19043,2093,2261,85,car,EAST,SOUTH
19044,2080,2648,285,car,EAST,SOUTH
19052,2688,2856,85,car,EAST,SOUTH
19054,2757,3085,165,car,EAST,SOUTH
19058,2922,3190,135,car,EAST,SOUTH
19064,3433,3585,77,car,EAST,SOUTH
19073,4454,4584,66,car,EAST,SOUTH
19078,4614,5260,324,car,EAST,SOUTH
19089,5449,5599,76,car,EAST,SOUTH
19092,5521,5665,73,car,EAST,SOUTH
19095,5912,6094,92,car,EAST,SOUTH
19105,6361,6611,126,car,EAST,SOUTH
19113,7223,7391,85,car,EAST,SOUTH
19118,7558,7744,94,car,EAST,SOUTH
19119,7792,7960,85,car,EAST,SOUTH
19124,8281,8731,226,car,EAST,SOUTH
19138,9111,9363,127,car,WEST,NORTH
19139,9269,9503,118,car,EAST,SOUTH
19144,9468,9774,154,car,WEST,NORTH
19170,10772,10980,105,car,WEST,NORTH
19173,10897,11161,133,car,WEST,NORTH
19174,11050,11262,107,car,WEST,NORTH
19179,11912,12214,152,car,EAST,SOUTH
19184,12441,12585,73,car,EAST,SOUTH
19189,12595,12743,75,car,WEST,NORTH
19193,13254,13368,58,car,EAST,SOUTH
19200,14545,14737,97,car,WEST,NORTH
19201,14648,15004,179,car,WEST,NORTH
19202,14708,15062,178,car,WEST,NORTH
19213,15498,15668,86,car,EAST,SOUTH
19220,15819,16103,143,car,WEST,NORTH
19221,15875,16183,155,car,WEST,NORTH
19228,16409,16639,116,car,WEST,NORTH
19241,16822,17286,233,car,WEST,NORTH
19248,17439,17591,77,car,EAST,SOUTH
19257,18077,18243,84,car,EAST,SOUTH
19258,18143,18289,74,car,EAST,SOUTH
19259,18215,18359,73,car,EAST,SOUTH
19266,18722,18874,77,car,WEST,NORTH
19277,19661,19847,94,car,WEST,NORTH
19290,20440,20556,59,car,EAST,SOUTH
19292,20480,20596,59,car,EAST,SOUTH
19297,20874,21062,95,car,EAST,SOUTH
19298,20792,20978,94,car,EAST,SOUTH
19300,21084,21838,378,car,EAST,SOUTH
19303,21198,21362,83,car,EAST,SOUTH
19306,21262,21434,87,car,EAST,SOUTH
19309,21690,22046,179,car,EAST,SOUTH
19314,21683,22179,249,car,WEST,NORTH
19326,22367,22587,111,car,EAST,SOUTH
19334,22622,22882,131,car,WEST,NORTH
19344,23416,23550,68,car,EAST,SOUTH
19357,24175,24353,90,car,WEST,NORTH
19358,24231,24421,96,car,WEST,NORTH
19361,24515,24621,54,car,EAST,SOUTH
19366,24603,24819,109,car,WEST,NORTH
19076,4574,4744,86,bicycle,EAST,NORTH
19087,5160,5336,89,bicycle,EAST,SOUTH
19156,10184,10404,111,bicycle,EAST,SOUTH
19176,11563,11783,111,bicycle,EAST,SOUTH
19195,13782,13900,60,bicycle,EAST,SOUTH
19256,17930,18110,91,bicycle,EAST,SOUTH
19299,20846,21036,96,bicycle,EAST,SOUTH
19323,22162,22514,177,bicycle,EAST,SOUTH
19210,15344,15520,89,truck_bus,EAST,SOUTH
20000,202,396,98,car,EAST,SOUTH
20001,4,322,160,car,EAST,SOUTH
20003,4,248,123,car,EAST,SOUTH
20026,901,1105,103,car,EAST,SOUTH
20033,590,744,78,car,EAST,SOUTH
20034,667,849,92,car,EAST,SOUTH
20036,790,970,91,car,EAST,SOUTH
20038,855,1037,92,car,EAST,SOUTH
20046,1611,1861,126,car,EAST,SOUTH
20049,2053,2555,252,car,EAST,SOUTH
20072,3601,3807,104,car,EAST,SOUTH
20076,3812,3988,89,car,EAST,SOUTH
20088,4359,4639,141,car,EAST,SOUTH
20097,4741,4911,86,car,WEST,NORTH
20101,4994,5112,60,car,WEST,NORTH
20102,5163,5635,237,car,EAST,SOUTH
20104,5283,5659,189,car,EAST,NORTH
20106,5361,5697,169,car,EAST,SOUTH
20113,5585,5835,126,car,EAST,SOUTH
20115,5658,5888,116,car,EAST,SOUTH
20118,5943,6137,98,car,EAST,SOUTH
20119,6083,6257,88,car,EAST,SOUTH
20120,6167,6339,87,car,EAST,SOUTH
20123,6262,6426,83,car,EAST,SOUTH
20129,6437,6603,84,car,EAST,SOUTH
20130,6553,6727,88,car,EAST,SOUTH
20132,6759,7073,158,car,EAST,SOUTH
20140,7200,7388,95,car,EAST,NORTH
20145,7516,7674,80,car,EAST,SOUTH
20149,7824,7992,85,car,EAST,SOUTH
20153,7905,8067,82,car,WEST,NORTH
20155,8109,8249,71,car,EAST,SOUTH
20162,8661,8801,71,car,EAST,SOUTH
20164,8782,8970,95,car,EAST,SOUTH
20177,9252,9440,95,car,WEST,NORTH
20183,9548,9682,68,car,EAST,SOUTH
20184,9452,9644,97,car,WEST,NORTH
20185,9591,9719,65,car,EAST,SOUTH
20188,10181,10323,72,car,EAST,SOUTH
20191,10313,10497,93,car,EAST,SOUTH
20192,10368,10540,87,car,EAST,SOUTH
20194,10600,10938,170,car,WEST,NORTH
20210,12283,12449,84,car,EAST,SOUTH
20213,12372,12520,75,car,EAST,SOUTH
20216,12762,12968,104,car,EAST,SOUTH
20217,12936,13106,86,car,EAST,SOUTH
20221,13201,13337,69,car,EAST,SOUTH
20225,13520,14000,241,car,EAST,SOUTH
20233,14351,14745,198,car,EAST,SOUTH
20239,14549,14799,126,car,EAST,NORTH
20242,14722,14912,96,car,EAST,SOUTH
20245,14925,15113,95,car,EAST,SOUTH
20246,15098,15390,147,car,EAST,SOUTH
20266,16048,16290,122,car,WEST,NORTH
20268,16586,16744,80,car,EAST,SOUTH
20273,16863,17133,136,car,WEST,NORTH
20277,17090,17214,63,car,WEST,SOUTH
20280,17546,17676,66,car,WEST,NORTH
20282,17649,17817,85,car,WEST,NORTH
20284,17808,18012,103,car,EAST,SOUTH
20298,18706,18976,136,car,EAST,SOUTH
20301,18923,19109,94,car,EAST,SOUTH
20304,19101,19257,79,car,EAST,SOUTH
20306,19167,19339,87,car,EAST,SOUTH
20310,19213,19379,84,car,EAST,SOUTH
20311,19362,19522,81,car,EAST,SOUTH
20324,20247,20619,187,car,EAST,SOUTH
20332,21141,21289,75,car,EAST,SOUTH
20333,21261,21443,92,car,WEST,NORTH
20338,21751,21897,74,car,EAST,SOUTH
20342,21919,22087,85,car,WEST,NORTH
20350,22215,22397,92,car,WEST,NORTH
20352,22370,22460,46,car,EAST,SOUTH
20355,22673,22827,78,car,EAST,SOUTH
20365,23608,23782,88,car,EAST,SOUTH
20366,23478,23634,79,car,EAST,SOUTH
20368,23554,23730,89,car,EAST,SOUTH
20373,24062,24200,70,car,WEST,NORTH
20375,24341,24499,80,car,WEST,NORTH
20386,25037,25503,234,car,WEST,NORTH
20392,25632,25796,83,car,EAST,SOUTH
20396,26116,26440,163,car,EAST,SOUTH
20400,26384,26632,125,car,EAST,SOUTH
20405,26549,26767,110,car,EAST,SOUTH
20416,27010,27308,150,car,EAST,SOUTH
20426,27753,27999,124,car,EAST,SOUTH
20435,27936,28574,320,car,EAST,SOUTH
20442,28491,28753,132,car,WEST,SOUTH
20447,29150,29312,82,car,EAST,SOUTH
20453,29535,29681,74,car,EAST,SOUTH
20454,29573,29723,76,car,EAST,SOUTH
20470,30456,30600,73,car,EAST,SOUTH
20481,31191,31397,104,car,WEST,NORTH
20485,31498,31642,73,car,WEST,NORTH
20492,31843,32041,100,car,EAST,SOUTH
20496,32139,32257,60,car,EAST,SOUTH
20157,8266,8452,94,bicycle,EAST,SOUTH
20208,11957,12159,102,bicycle,WEST,NORTH
20292,18231,18357,64,bicycle,EAST,SOUTH
20321,20125,20253,65,bicycle,EAST,SOUTH
20326,20303,20573,136,bicycle,EAST,SOUTH
20329,20642,20918,139,bicycle,EAST,SOUTH
20360,22901,23071,86,bicycle,EAST,NORTH
20378,24480,24670,96,bicycle,WEST,SOUTH
20401,26416,26666,126,bicycle,EAST,SOUTH
20423,27660,27958,150,bicycle,EAST,SOUTH
20428,27806,28038,117,bicycle,EAST,SOUTH
20443,28603,28771,85,bicycle,EAST,SOUTH
20449,29381,29539,80,bicycle,EAST,SOUTH
21027,380,592,107,car,EAST,SOUTH
21032,568,772,103,car,EAST,SOUTH
21036,1304,1496,97,car,EAST,SOUTH
21044,1560,1998,220,car,EAST,SOUTH
21045,1648,2052,203,car,EAST,SOUTH
21052,2029,2393,183,car,EAST,SOUTH
21077,3695,3859,83,car,EAST,SOUTH
21078,2573,2751,90,car,WEST,NORTH
21085,3144,3626,242,car,WEST,NORTH
21088,3817,3941,63,car,EAST,SOUTH
21090,3318,3746,215,car,WEST,NORTH
21095,3626,3818,97,car,WEST,NORTH
21111,4688,4866,90,car,EAST,SOUTH
21130,6238,6624,194,car,EAST,SOUTH
21135,6327,6663,169,car,EAST,SOUTH
21149,6851,7047,99,car,WEST,NORTH
21152,7179,7367,95,car,EAST,SOUTH
21164,7850,8064,108,car,EAST,SOUTH
21186,9496,9612,59,car,EAST,NORTH
21194,9859,10033,88,car,WEST,NORTH
21196,9996,10142,74,car,WEST,NORTH
21197,10061,10199,70,car,WEST,NORTH
21203,10529,10813,143,car,EAST,SOUTH
21205,10588,10860,137,car,EAST,SOUTH
21207,10683,10989,154,car,EAST,SOUTH
21210,10913,11085,87,car,EAST,SOUTH
21230,11577,11745,85,car,WEST,NORTH
21234,12192,12764,287,car,EAST,SOUTH
21248,12913,13115,102,car,WEST,NORTH
21270,14154,14290,69,car,WEST,NORTH
21272,14583,14757,88,car,EAST,SOUTH
21273,14698,14872,88,car,EAST,SOUTH
21274,14779,15651,437,car,EAST,SOUTH
21277,14901,15041,71,car,EAST,SOUTH
21290,15548,16168,311,car,EAST,SOUTH
21291,15627,15813,94,car,EAST,NORTH
21293,15741,15911,86,car,EAST,SOUTH
21295,15798,16092,148,car,EAST,SOUTH
21305,16136,16428,147,car,EAST,SOUTH
21311,16414,16540,64,car,EAST,SOUTH
21312,16586,16810,113,car,EAST,SOUTH
21315,16580,16714,68,car,EAST,SOUTH
21319,17018,17166,75,car,EAST,SOUTH
21321,17174,17292,60,car,WEST,NORTH
21329,17676,17954,140,car,EAST,SOUTH
21334,18107,18295,95,car,EAST,SOUTH
21345,19400,19694,148,car,EAST,SOUTH
21346,19241,19511,136,car,WEST,NORTH
21348,19296,19496,101,car,WEST,NORTH
21355,19918,20180,132,car,WEST,NORTH
21356,19967,20241,138,car,WEST,NORTH
21357,20122,20262,71,car,EAST,SOUTH
21361,20444,20604,81,car,EAST,SOUTH
21367,20991,21111,61,car,WEST,NORTH
21369,21252,21456,103,car,EAST,SOUTH
21370,21184,21504,161,car,WEST,NORTH
21375,21362,21588,114,car,EAST,SOUTH
21383,21641,22047,204,car,EAST,SOUTH
21384,21720,21876,79,car,EAST,SOUTH
21389,22014,22180,84,car,EAST,SOUTH
21392,22369,22529,81,car,EAST,SOUTH
21393,22262,22394,67,car,WEST,NORTH
21399,22778,22918,71,car,EAST,SOUTH
21406,23208,23710,252,car,EAST,SOUTH
21422,24073,24459,194,car,EAST,SOUTH
21432,24931,25233,152,car,EAST,SOUTH
21444,25144,25334,96,car,EAST,SOUTH
21448,25501,25681,91,car,WEST,NORTH
21449,25549,25749,101,car,WEST,NORTH
21452,26124,26336,107,car,EAST,SOUTH
21462,26692,27104,207,car,EAST,SOUTH
21484,27450,27842,197,car,EAST,SOUTH
21495,28074,28436,182,car,WEST,NORTH
21507,28665,28905,121,car,WEST,NORTH
21530,30459,30587,65,car,EAST,SOUTH
21532,30082,30322,121,car,WEST,NORTH
21535,30567,30709,72,car,EAST,SOUTH
21536,30171,30391,111,car,WEST,NORTH
21545,30847,31081,118,car,EAST,SOUTH
21058,2097,2485,195,bicycle,EAST,SOUTH
21062,2158,2446,145,bicycle,EAST,SOUTH
21174,8870,9152,142,bicycle,EAST,SOUTH
21176,9166,9356,96,bicycle,EAST,SOUTH
21181,9254,9462,105,bicycle,WEST,NORTH
21283,14999,15185,94,bicycle,WEST,NORTH
21284,15021,15221,101,bicycle,WEST,NORTH
21314,16515,16617,52,bicycle,EAST,NORTH
21423,24180,24440,131,bicycle,EAST,SOUTH
21443,25182,25380,100,bicycle,EAST,SOUTH
21445,25233,25421,95,bicycle,EAST,SOUTH
21519,29208,29412,103,bicycle,EAST,SOUTH
21540,30608,30802,98,bicycle,EAST,SOUTH
22004,8,246,120,car,EAST,SOUTH
22008,138,340,102,car,EAST,SOUTH
22050,1191,1931,371,car,WEST,NORTH
22056,1459,1977,260,car,WEST,NORTH
22074,2337,2479,72,car,WEST,NORTH
22077,2516,3050,268,car,WEST,NORTH
22087,2936,3184,125,car,EAST,SOUTH
22098,3547,3767,111,car,EAST,SOUTH
22099,3600,3836,119,car,EAST,SOUTH
22100,3642,3878,119,car,EAST,SOUTH
22105,3796,4020,113,car,WEST,NORTH
22106,3939,4109,86,car,EAST,SOUTH
22115,4468,4698,116,car,WEST,NORTH
22116,4536,4766,116,car,WEST,NORTH
22134,5603,5777,88,car,EAST,SOUTH
22139,5806,6278,237,car,EAST,SOUTH
22142,6156,6392,119,car,EAST,SOUTH
22155,7069,7241,87,car,EAST,SOUTH
22160,6896,7034,70,car,WEST,NORTH
22162,7368,7566,100,car,WEST,NORTH
22163,7505,7641,69,car,WEST,NORTH
22174,7952,8238,144,car,WEST,NORTH
22175,8035,8307,137,car,WEST,NORTH
22176,8140,8350,106,car,WEST,NORTH
22182,8544,8684,71,car,WEST,NORTH
22185,8790,9010,111,car,WEST,NORTH
22192,9151,9397,124,car,WEST,NORTH
22193,9231,9563,167,car,EAST,SOUTH
22209,10011,10185,88,car,EAST,SOUTH
22212,10118,10274,79,car,EAST,SOUTH
22214,10310,10490,91,car,WEST,NORTH
22215,10463,10611,75,car,WEST,NORTH
22218,10778,10960,92,car,WEST,NORTH
22219,10892,11038,74,car,WEST,NORTH
22224,11261,11423,82,car,EAST,SOUTH
22225,11204,11416,107,car,WEST,NORTH
22231,11570,11754,93,car,EAST,SOUTH
22240,12184,12328,73,car,WEST,NORTH
22241,12356,12530,88,car,EAST,SOUTH
22248,12746,12886,71,car,WEST,NORTH
22256,13014,13362,175,car,EAST,SOUTH
22266,13703,14067,183,car,WEST,NORTH
22274,14176,14446,136,car,EAST,NORTH
22276,14348,14524,89,car,EAST,SOUTH
22294,15359,16129,386,car,EAST,SOUTH
22296,15414,16172,380,car,EAST,SOUTH
22301,15930,16524,298,car,EAST,SOUTH
22318,16993,17299,154,car,EAST,SOUTH
22320,16930,17236,154,car,WEST,NORTH
22334,17689,17847,80,car,WEST,NORTH
22346,18340,18578,120,car,EAST,SOUTH
22350,18402,18632,116,car,WEST,NORTH
22352,18535,18741,104,car,WEST,NORTH
22360,19115,19345,116,car,WEST,NORTH
22365,19365,19697,167,car,EAST,NORTH
22366,19514,19754,121,car,EAST,SOUTH
22367,19746,19930,93,car,WEST,NORTH
22371,19853,20027,88,car,WEST,NORTH
22373,20062,20196,68,car,EAST,SOUTH
22379,20373,20569,99,car,EAST,SOUTH
22380,20329,20615,144,car,WEST,SOUTH
22389,20751,20943,97,car,WEST,NORTH
22393,21032,21268,119,car,WEST,NORTH
22399,21638,21780,72,car,EAST,SOUTH
22401,21695,21931,119,car,WEST,NORTH
22406,21991,22159,85,car,WEST,NORTH
22409,22079,22527,225,car,WEST,NORTH
22415,22420,22648,115,car,WEST,NORTH
22417,22517,23141,313,car,WEST,NORTH
22427,22973,23415,222,car,WEST,NORTH
22428,23018,23490,237,car,WEST,NORTH
22439,23646,23824,90,car,EAST,SOUTH
22443,24083,24231,75,car,EAST,SOUTH
22446,24426,24666,121,car,EAST,SOUTH
22450,24506,24744,120,car,EAST,SOUTH
22453,24633,25085,227,car,WEST,SOUTH
22462,25101,25351,126,car,WEST,NORTH
22464,25198,25544,174,car,WEST,NORTH
22466,25395,25699,153,car,WEST,NORTH
22468,25682,25832,76,car,EAST,SOUTH
22469,25837,25999,82,car,EAST,SOUTH
22475,26575,26777,102,car,EAST,SOUTH
22500,27944,28110,84,car,EAST,SOUTH
22512,28211,28599,195,car,EAST,SOUTH
22515,28553,28957,203,car,EAST,SOUTH
22545,29759,30107,175,car,EAST,SOUTH
22549,30217,30421,103,car,EAST,SOUTH
22552,30291,30473,92,car,EAST,SOUTH
22082,2686,3026,171,bicycle,EAST,SOUTH
22131,5520,5716,99,bicycle,EAST,SOUTH
22132,5544,5722,90,bicycle,EAST,SOUTH
22180,8405,8549,73,bicycle,EAST,SOUTH
22236,12017,12195,90,bicycle,EAST,SOUTH
22342,18166,18510,173,bicycle,WEST,NORTH
22414,22408,22584,89,bicycle,EAST,SOUTH
22422,22942,23158,109,bicycle,EAST,SOUTH
22473,26277,26427,76,bicycle,WEST,NORTH
22492,27605,27917,157,bicycle,EAST,SOUTH
22523,28686,28934,125,bicycle,EAST,SOUTH
22530,28887,29271,193,bicycle,EAST,SOUTH
23002,4,328,163,car,WEST,NORTH
23041,455,583,65,car,WEST,NORTH
23048,1874,2078,103,car,EAST,SOUTH
23049,1926,2154,115,car,EAST,SOUTH
23055,2093,2385,147,car,WEST,NORTH
23057,2167,2453,144,car,WEST,NORTH
23062,2705,2879,88,car,EAST,SOUTH
23069,2911,3089,90,car,EAST,SOUTH
23075,3050,3240,96,car,WEST,NORTH
23078,3112,3340,115,car,WEST,NORTH
23079,3352,3494,72,car,EAST,SOUTH
23083,3606,3772,84,car,EAST,SOUTH
23095,4274,4400,64,car,EAST,NORTH
23097,4385,4527,72,car,EAST,SOUTH
23122,6012,6246,118,car,EAST,SOUTH
23123,6078,6328,126,car,EAST,SOUTH
23145,7310,7452,72,car,EAST,SOUTH
23146,7397,7591,98,car,EAST,SOUTH
23151,8244,8464,111,car,EAST,SOUTH
23152,7968,8288,161,car,EAST,NORTH
23172,8911,9055,73,car,WEST,NORTH
23177,9078,9384,154,car,WEST,NORTH
23187,9336,9760,213,car,WEST,NORTH
23192,9579,10169,296,car,WEST,NORTH
23202,10304,10426,62,car,WEST,SOUTH
23208,10749,11547,400,car,EAST,SOUTH
23224,11262,11518,129,car,EAST,SOUTH
23230,11885,12063,90,car,EAST,SOUTH
23233,11954,12118,83,car,EAST,SOUTH
23236,12122,12280,80,car,WEST,NORTH
23238,12298,12472,88,car,EAST,SOUTH
23247,12589,12777,95,car,WEST,NORTH
23254,13028,13226,100,car,WEST,NORTH
23259,13215,13359,73,car,WEST,NORTH
23260,13378,13520,72,car,WEST,NORTH
23266,13606,13792,94,car,WEST,NORTH
23269,13799,13965,84,car,WEST,NORTH
23271,14067,14275,105,car,EAST,SOUTH
23272,14123,14319,99,car,EAST,SOUTH
23276,14227,14345,60,car,WEST,NORTH
23283,14983,15141,80,car,EAST,SOUTH
23284,15088,15256,85,car,EAST,SOUTH
23285,15188,15366,90,car,EAST,SOUTH
23298,15652,15754,52,car,EAST,SOUTH
23299,15734,15926,97,car,EAST,SOUTH
23310,16249,16447,100,car,WEST,NORTH
23313,16668,16884,109,car,EAST,SOUTH
23314,16752,16956,103,car,EAST,SOUTH
23319,16836,17046,106,car,EAST,SOUTH
23320,16926,17144,110,car,EAST,SOUTH
23326,17102,17260,80,car,EAST,SOUTH
23331,17376,17548,87,car,EAST,SOUTH
23354,18377,18691,158,car,EAST,SOUTH
23366,18974,19104,66,car,EAST,SOUTH
23370,19106,19244,70,car,EAST,SOUTH
23379,19501,19743,122,car,WEST,NORTH
23401,20574,20850,139,car,WEST,NORTH
23403,20885,21037,77,car,EAST,SOUTH
23407,21001,21163,82,car,EAST,SOUTH
23411,21161,21275,58,car,EAST,SOUTH
23415,21354,21620,134,car,EAST,SOUTH
23426,21791,21949,80,car,EAST,SOUTH
23436,22352,22496,73,car,WEST,NORTH
23444,23177,23315,70,car,WEST,NORTH
23445,23318,23496,90,car,WEST,NORTH
23447,23529,23681,77,car,WEST,NORTH
23456,24267,24735,235,car,WEST,NORTH
23470,24877,25075,100,car,EAST,SOUTH
23476,25212,25428,109,car,EAST,SOUTH
23481,25559,25697,70,car,EAST,SOUTH
23483,25795,25989,98,car,WEST,NORTH
23497,26633,26889,129,car,EAST,NORTH
23501,26643,27137,248,car,WEST,NORTH
23504,27094,27260,84,car,EAST,SOUTH
23508,27846,27964,60,car,EAST,SOUTH
23509,27872,28068,99,car,EAST,SOUTH
23521,28487,28915,215,car,EAST,SOUTH
23524,28838,29060,112,car,EAST,SOUTH
23545,29932,30090,80,car,WEST,NORTH
23546,30108,30246,70,car,WEST,NORTH
23550,30626,30752,64,car,EAST,SOUTH
23552,30692,30948,129,car,WEST,NORTH
23038,497,873,189,bicycle,EAST,SOUTH
23096,4406,4740,168,bicycle,EAST,SOUTH
23105,4894,5126,117,bicycle,EAST,SOUTH
23140,6798,7248,226,bicycle,EAST,SOUTH
23181,9186,9630,223,bicycle,WEST,NORTH
23183,9220,9468,125,bicycle,WEST,NORTH
23193,9596,9902,154,bicycle,WEST,NORTH
23211,11337,11581,123,bicycle,EAST,SOUTH
23280,14813,14953,71,bicycle,EAST,SOUTH
23286,15271,15441,86,bicycle,EAST,SOUTH
23287,15267,15507,121,bicycle,EAST,SOUTH
23316,16790,17016,114,bicycle,EAST,SOUTH
23347,17946,18124,90,bicycle,EAST,SOUTH
23351,18220,18402,92,bicycle,EAST,SOUTH
23361,18567,18857,146,bicycle,EAST,SOUTH
23394,20309,20497,95,bicycle,EAST,SOUTH
23502,26758,27012,128,bicycle,EAST,SOUTH
23525,28749,29171,212,bicycle,EAST,SOUTH
24060,1672,1898,114,car,EAST,SOUTH
24070,2708,3112,203,car,EAST,SOUTH
24074,2416,2592,89,car,WEST,NORTH
24075,2486,2614,65,car,WEST,NORTH
24079,2612,2772,81,car,WEST,NORTH
24083,2780,2956,89,car,WEST,NORTH
24101,3908,4260,177,car,WEST,NORTH
24105,4188,4422,118,car,WEST,NORTH
24107,4329,4517,95,car,WEST,NORTH
24112,4825,5057,117,car,EAST,SOUTH
24121,5251,5569,160,car,WEST,NORTH
24124,5331,5561,116,car,WEST,NORTH
24136,5615,6371,379,car,WEST,NORTH
24151,6129,6359,116,car,EAST,SOUTH
2416300,6996,7204,214,car,WEST,NORTH
2416301,7268,7456,194,car,EAST,SOUTH
24169,7370,7540,86,car,EAST,SOUTH
24170,7403,7687,143,car,EAST,SOUTH
24173,7659,7831,87,car,EAST,SOUTH
24176,8031,8729,350,car,EAST,SOUTH
24182,8233,8373,71,car,EAST,SOUTH
24192,8776,9274,250,car,WEST,SOUTH
24194,8871,9305,218,car,WEST,NORTH
24209,9795,9991,99,car,EAST,SOUTH
24213,9982,10118,69,car,EAST,SOUTH
24221,10673,10905,117,car,EAST,SOUTH
24222,10622,10774,77,car,WEST,NORTH
24224,10777,10989,107,car,EAST,SOUTH
24227,10860,11052,97,car,EAST,SOUTH
24246,11487,11691,103,car,WEST,NORTH
24254,12055,12237,92,car,WEST,NORTH
24260,12375,12631,129,car,EAST,SOUTH
24264,12581,12805,113,car,EAST,SOUTH
24265,12484,12646,82,car,WEST,NORTH
24290,13926,14094,85,car,EAST,SOUTH
24300,14546,14764,110,car,WEST,NORTH
24301,14663,14903,121,car,EAST,SOUTH
24306,14979,15307,165,car,WEST,NORTH
24319,15571,15755,93,car,WEST,NORTH
24320,15707,15981,138,car,WEST,NORTH
24326,16044,16234,96,car,WEST,NORTH
24328,16371,16511,71,car,EAST,NORTH
24336,16939,17431,247,car,WEST,NORTH
24338,17148,17284,69,car,EAST,SOUTH
24345,17391,17699,155,car,EAST,NORTH
24351,18005,18597,297,car,EAST,SOUTH
24352,18056,18206,76,car,EAST,SOUTH
24354,18391,18749,180,car,EAST,SOUTH
24366,19013,19245,117,car,EAST,SOUTH
24373,19417,19657,121,car,WEST,NORTH
24374,19456,19664,105,car,WEST,NORTH
