uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
1012,772,1160,195,car,EAST,SOUTH
1015,772,816,23,car,WEST,NORTH
1019,1078,1124,24,car,WEST,NORTH
1021,1121,1163,22,car,WEST,NORTH
1028,1405,1455,26,car,WEST,NORTH
1032,1570,1614,23,car,WEST,NORTH
1038,1748,1796,25,car,WEST,NORTH
1040,1772,1820,25,car,WEST,NORTH
1042,1895,1937,22,car,WEST,NORTH
1044,2119,2155,19,car,WEST,NORTH
1046,2289,2325,19,car,WEST,NORTH
1047,2584,3100,259,car,WEST,SOUTH
1053,3463,3501,20,car,WEST,NORTH
1054,3556,3598,22,car,WEST,NORTH
1058,3702,3754,27,car,WEST,NORTH
1059,3746,3798,27,car,WEST,NORTH
1063,3893,3943,26,car,WEST,NORTH
1065,3933,3985,27,car,WEST,NORTH
1066,4025,4075,26,car,WEST,NORTH
1068,4198,4244,24,car,WEST,NORTH
1069,4597,4647,26,car,WEST,NORTH
1070,4636,4682,24,car,WEST,NORTH
1072,4785,4831,24,car,WEST,NORTH
1073,4933,5105,87,car,EAST,SOUTH
1075,4921,4959,20,car,WEST,NORTH
1077,5184,5222,20,car,WEST,NORTH
1078,5366,5416,26,car,WEST,NORTH
1079,5417,5461,23,car,WEST,NORTH
1084,5814,5864,26,car,WEST,NORTH
1087,5847,5891,23,car,WEST,NORTH
1091,6327,6381,28,car,WEST,NORTH
1092,6385,6431,24,car,WEST,NORTH
1094,6448,6496,25,car,WEST,NORTH
1095,6561,6609,25,car,WEST,NORTH
1096,6637,6685,25,car,WEST,NORTH
1099,6859,6911,27,car,WEST,NORTH
1107,7279,7319,21,car,WEST,NORTH
1110,7498,7672,88,car,EAST,SOUTH
1111,7443,7493,26,car,WEST,NORTH
1112,7471,7519,25,car,WEST,NORTH
1116,7720,7770,26,car,WEST,NORTH
1118,8111,8155,23,car,WEST,NORTH
1120,8276,8434,80,car,EAST,SOUTH
1121,8233,8277,23,car,WEST,NORTH
1123,8429,8479,26,car,WEST,NORTH
1125,8533,8573,21,car,WEST,NORTH
1126,8736,8776,21,car,WEST,NORTH
1127,8945,8997,27,car,WEST,NORTH
1132,9380,10194,408,car,WEST,SOUTH
1137,9666,9706,21,car,WEST,NORTH
1138,9802,9848,24,car,WEST,NORTH
1140,9911,9957,24,car,WEST,NORTH
1148,10273,10313,21,car,WEST,NORTH
1152,10673,10713,21,car,WEST,NORTH
1156,11376,11428,27,car,WEST,NORTH
1162,11654,11706,27,car,WEST,NORTH
1167,11825,11877,27,car,WEST,NORTH
1168,11878,11934,29,car,WEST,NORTH
1169,11933,11991,30,car,WEST,NORTH
1170,11909,12323,208,car,WEST,SOUTH
1171,11964,12018,28,car,WEST,NORTH
1173,12160,12210,26,car,WEST,NORTH
1175,12372,12422,26,car,WEST,NORTH
1177,12455,12501,24,car,WEST,NORTH
1180,12486,12530,23,car,WEST,NORTH
1181,12610,12674,33,car,WEST,NORTH
1183,12634,12674,21,car,WEST,NORTH
1185,12882,12932,26,car,WEST,NORTH
1186,12918,12964,24,car,WEST,NORTH
1188,12971,13019,25,car,WEST,NORTH
1189,13026,13074,25,car,WEST,NORTH
1191,13073,13115,22,car,WEST,NORTH
1192,13194,13242,25,car,WEST,NORTH
1194,13841,13895,28,car,WEST,NORTH
1196,13885,13927,22,car,WEST,NORTH
1197,14031,14067,19,car,WEST,NORTH
1201,14509,14559,26,car,WEST,NORTH
1202,14571,14613,22,car,WEST,NORTH
1204,14621,14667,24,car,WEST,NORTH
1205,14670,14712,22,car,WEST,NORTH
1209,14821,14863,22,car,WEST,NORTH
1213,14974,15026,27,car,WEST,NORTH
1215,15046,15100,28,car,WEST,NORTH
1218,15154,15206,27,car,WEST,NORTH
1220,15232,15284,27,car,WEST,NORTH
1221,15252,15294,22,car,WEST,NORTH
1222,15290,15338,25,car,WEST,NORTH
1223,15352,15406,28,car,WEST,NORTH
1224,15382,15432,26,car,WEST,NORTH
1225,15472,15520,25,car,WEST,NORTH
1226,15490,15536,24,car,WEST,NORTH
1227,15526,15576,26,car,WEST,NORTH
1228,15610,15662,27,car,WEST,NORTH
1229,15639,15691,27,car,WEST,NORTH
1230,15754,15802,25,car,WEST,NORTH
1231,15778,15820,22,car,WEST,NORTH
1233,15889,15947,30,car,WEST,NORTH
1236,16004,16056,27,car,WEST,NORTH
1238,16244,16454,106,car,EAST,SOUTH
1239,16182,16228,24,car,WEST,NORTH
1242,16457,16509,27,car,WEST,NORTH
1243,16494,16544,26,car,WEST,NORTH
1244,16542,16584,22,car,WEST,NORTH
1245,16647,16699,27,car,WEST,NORTH
1247,16683,16735,27,car,WEST,NORTH
1248,16708,16754,24,car,WEST,NORTH
1250,16809,16855,24,car,WEST,NORTH
1253,17017,17063,24,car,WEST,NORTH
1275,18350,18386,19,car,WEST,NORTH
1277,18538,18700,82,car,EAST,SOUTH
1278,18503,18545,22,car,WEST,NORTH
1280,18878,18934,29,car,WEST,NORTH
1281,18909,18955,24,car,WEST,NORTH
1283,19054,19096,22,car,WEST,NORTH
1286,19148,19196,25,car,WEST,NORTH
1287,19230,19278,25,car,WEST,NORTH
1288,19321,19967,324,car,EAST,SOUTH
1289,19273,19315,22,car,WEST,NORTH
1294,19512,19562,26,car,WEST,NORTH
1295,19536,19582,24,car,WEST,NORTH
1296,19571,19617,24,car,WEST,NORTH
1303,20044,20328,143,car,EAST,SOUTH
1305,20006,20062,29,car,WEST,NORTH
1306,20098,20138,21,car,WEST,NORTH
1310,20516,20568,27,car,WEST,NORTH
1311,20570,20614,23,car,WEST,NORTH
1313,20758,20946,95,car,EAST,SOUTH
1319,21203,21391,95,car,EAST,SOUTH
1322,21509,21545,19,car,WEST,NORTH
1324,21859,21909,26,car,WEST,NORTH
1325,21920,21966,24,car,WEST,NORTH
1327,21989,22037,25,car,WEST,NORTH
1331,22464,22510,24,car,WEST,NORTH
1332,22531,22563,17,car,WEST,NORTH
1334,22845,23667,412,car,WEST,SOUTH
1335,22914,22954,21,car,WEST,NORTH
1338,23048,23268,111,car,EAST,SOUTH
1339,23012,23060,25,car,WEST,NORTH
1340,23191,23517,164,car,EAST,SOUTH
1341,23105,23153,25,car,WEST,NORTH
1346,23320,23364,23,car,WEST,NORTH
1348,23515,23561,24,car,WEST,NORTH
1349,23513,23825,157,car,WEST,SOUTH
1352,23849,23897,25,car,WEST,NORTH
1356,23904,23954,26,car,WEST,NORTH
1358,23946,23996,26,car,WEST,NORTH
1359,24091,24139,25,car,WEST,NORTH
1361,24137,24183,24,car,WEST,NORTH
1366,24470,24518,25,car,WEST,NORTH
1370,24933,24993,31,car,WEST,NORTH
1371,24962,25012,26,car,WEST,NORTH
1372,25009,25053,23,car,WEST,NORTH
1373,25054,25096,22,car,WEST,NORTH
1378,25290,25346,29,car,WEST,NORTH
1379,25316,25368,27,car,WEST,NORTH
1380,25347,25399,27,car,WEST,NORTH
1382,25400,25448,25,car,WEST,NORTH
1383,25497,25545,25,car,WEST,NORTH
1082,5765,5817,27,bicycle,WEST,NORTH
1133,9511,9607,49,bicycle,WEST,NORTH
1154,11201,11253,27,bicycle,WEST,NORTH
1279,18668,19176,255,bicycle,EAST,SOUTH
1016,835,871,19,truck_bus,WEST,NORTH
1067,4089,4133,23,truck_bus,WEST,NORTH
1131,9370,9522,77,truck_bus,EAST,SOUTH
1166,11785,11871,44,truck_bus,WEST,NORTH
1174,12210,12254,23,truck_bus,WEST,NORTH
1198,14132,14340,105,truck_bus,EAST,SOUTH
1200,14387,14433,24,truck_bus,WEST,NORTH
1237,16039,16089,26,truck_bus,WEST,NORTH
1273,18294,18330,19,truck_bus,WEST,NORTH
1298,19670,19712,22,truck_bus,WEST,NORTH
1304,20148,20376,115,truck_bus,EAST,SOUTH
2003,24,70,24,car,WEST,NORTH
2010,136,178,22,car,WEST,NORTH
2012,368,404,19,car,WEST,NORTH
2013,505,941,219,car,EAST,SOUTH
2014,439,481,22,car,WEST,NORTH
2015,575,1005,216,car,EAST,SOUTH
2017,599,643,23,car,WEST,NORTH
2019,671,719,25,car,WEST,NORTH
2023,766,818,27,car,WEST,NORTH
2026,983,1031,25,car,WEST,NORTH
2028,1071,1117,24,car,WEST,NORTH
2031,1157,1195,20,car,WEST,NORTH
2033,1192,1230,20,car,WEST,NORTH
2037,1510,1566,29,car,WEST,NORTH
2038,1541,1597,29,car,WEST,NORTH
2039,1574,1630,29,car,WEST,NORTH
2040,1626,1682,29,car,WEST,NORTH
2043,1891,1945,28,car,WEST,NORTH
2044,1915,1973,30,car,WEST,NORTH
2046,1957,2021,33,car,WEST,NORTH
2047,2010,2084,38,car,WEST,NORTH
2049,2062,2134,37,car,WEST,NORTH
2051,2103,2171,35,car,WEST,NORTH
2053,2128,2198,36,car,WEST,NORTH
2055,2194,2256,32,car,WEST,NORTH
2056,2240,2304,33,car,WEST,NORTH
2057,2266,2330,33,car,WEST,NORTH
2058,2336,2392,29,car,WEST,NORTH
2060,2450,2494,23,car,WEST,NORTH
2062,2570,2614,23,car,WEST,NORTH
2067,2807,2863,29,car,WEST,NORTH
2069,2834,2888,28,car,WEST,NORTH
2071,2958,3004,24,car,WEST,NORTH
2074,3149,3193,23,car,WEST,NORTH
2076,3207,3525,160,car,WEST,SOUTH
2077,3408,3454,24,car,WEST,NORTH
2081,3822,3884,32,car,WEST,NORTH
2082,3852,3910,30,car,WEST,NORTH
2085,3916,3968,27,car,WEST,NORTH
2087,4039,4093,28,car,WEST,NORTH
2088,4069,4121,27,car,WEST,NORTH
2089,4186,4346,81,car,EAST,SOUTH
2090,4143,4191,25,car,WEST,NORTH
2093,4383,4419,19,car,WEST,NORTH
2096,4645,4693,25,car,WEST,NORTH
2097,4765,4801,19,car,WEST,NORTH
2098,5016,5068,27,car,WEST,NORTH
2099,5053,5101,25,car,WEST,NORTH
2100,5082,5130,25,car,WEST,NORTH
2101,5116,5164,25,car,WEST,NORTH
2104,5270,5326,29,car,WEST,NORTH
2106,5281,5319,20,car,WEST,NORTH
2108,5308,5350,22,car,WEST,NORTH
2109,5337,5379,22,car,WEST,NORTH
2121,5565,5607,22,car,WEST,NORTH
2124,5632,5672,21,car,WEST,NORTH
2125,5759,5805,24,car,WEST,NORTH
2127,6009,6065,29,car,WEST,NORTH
2131,6047,6095,25,car,WEST,NORTH
2135,6221,6921,351,car,WEST,SOUTH
2137,6487,6649,82,car,EAST,SOUTH
2140,6574,6760,94,car,EAST,SOUTH
2143,6771,6821,26,car,WEST,NORTH
2144,6805,6853,25,car,WEST,NORTH
2146,7006,7052,24,car,WEST,NORTH
2148,7061,7101,21,car,WEST,NORTH
2150,7111,7145,18,car,WEST,NORTH
2155,7349,7395,24,car,WEST,NORTH
2156,7406,7452,24,car,WEST,NORTH
2157,7466,7506,21,car,WEST,NORTH
2162,7925,7969,23,car,WEST,NORTH
2165,8372,8426,28,car,WEST,NORTH
2167,8422,8472,26,car,WEST,NORTH
2168,8461,8509,25,car,WEST,NORTH
2170,8633,8683,26,car,WEST,NORTH
2172,8697,8747,26,car,WEST,NORTH
2173,8721,8767,24,car,WEST,NORTH
2174,8781,8833,27,car,WEST,NORTH
2178,9098,9152,28,car,WEST,NORTH
2179,9150,9196,24,car,WEST,NORTH
2180,9185,9225,21,car,WEST,NORTH
2181,9406,9454,25,car,WEST,NORTH
2184,9809,10163,178,car,EAST,SOUTH
2185,9717,9755,20,car,WEST,NORTH
2187,9756,9792,19,car,WEST,NORTH
2188,9853,9895,22,car,WEST,NORTH
2189,10057,10095,20,car,WEST,NORTH
2193,10224,10274,26,car,WEST,NORTH
2196,10686,10726,21,car,WEST,NORTH
2197,10773,10811,20,car,WEST,NORTH
2202,10937,10973,19,car,WEST,NORTH
2205,11019,11059,21,car,WEST,NORTH
2211,11346,11400,28,car,WEST,NORTH
2212,11435,11473,20,car,WEST,NORTH
2214,11492,11530,20,car,WEST,NORTH
2216,11793,11857,33,car,WEST,NORTH
2217,11816,11868,27,car,WEST,NORTH
2226,12319,12361,22,car,WEST,NORTH
2227,12385,12427,22,car,WEST,NORTH
2228,12664,12716,27,car,WEST,NORTH
2229,12681,12719,20,car,WEST,NORTH
2230,12813,13163,176,car,EAST,SOUTH
2232,12910,12962,27,car,WEST,NORTH
2234,12948,12992,23,car,WEST,NORTH
2235,13004,13056,27,car,WEST,NORTH
2238,13126,13180,28,car,WEST,NORTH
2240,13256,13308,27,car,WEST,NORTH
2241,13281,13335,28,car,WEST,NORTH
2242,13315,13365,26,car,WEST,NORTH
2243,13384,13432,25,car,WEST,NORTH
2245,13439,13485,24,car,WEST,NORTH
2246,13509,13551,22,car,WEST,NORTH
2247,13664,13710,24,car,WEST,NORTH
2248,13814,13864,26,car,WEST,NORTH
2249,13844,13890,24,car,WEST,NORTH
2250,13877,13923,24,car,WEST,NORTH
2251,13907,13953,24,car,WEST,NORTH
2253,13951,13987,19,car,WEST,NORTH
2254,13988,14026,20,car,WEST,NORTH
2257,14130,14196,34,car,WEST,NORTH
2258,14179,14237,30,car,WEST,NORTH
2261,14373,14419,24,car,WEST,NORTH
2264,14546,14600,28,car,WEST,NORTH
2265,14603,14649,24,car,WEST,NORTH
2266,14695,14749,28,car,WEST,NORTH
2267,14744,14794,26,car,WEST,NORTH
2269,14802,14854,27,car,WEST,NORTH
2270,14902,15052,76,car,EAST,SOUTH
2271,14881,14933,27,car,WEST,NORTH
2272,15094,15138,23,car,WEST,NORTH
2273,15235,15275,21,car,WEST,NORTH
2274,15352,15396,23,car,WEST,NORTH
2278,15385,15435,26,car,WEST,NORTH
2280,15424,15462,20,car,WEST,NORTH
2287,15772,15822,26,car,WEST,NORTH
2288,15814,15864,26,car,WEST,NORTH
2290,15905,15955,26,car,WEST,NORTH
2292,16004,16054,26,car,WEST,NORTH
2298,16424,17460,519,car,EAST,NORTH
2303,16435,16477,22,car,WEST,NORTH
2304,16546,16588,22,car,WEST,NORTH
2306,16625,16667,22,car,WEST,NORTH
2307,16702,16746,23,car,WEST,NORTH
2311,16964,17022,30,car,WEST,NORTH
2312,17018,17068,26,car,WEST,NORTH
2314,17072,17122,26,car,WEST,NORTH
2315,17119,17171,27,car,WEST,NORTH
2317,17207,17259,27,car,WEST,NORTH
2319,17278,17326,25,car,WEST,NORTH
2320,17339,17381,22,car,WEST,NORTH
2322,17370,17410,21,car,WEST,NORTH
2332,18015,18067,27,car,WEST,NORTH
2333,18100,18158,30,car,WEST,NORTH
2334,18134,18182,25,car,WEST,NORTH
2335,18185,18229,23,car,WEST,NORTH
2336,18219,18257,20,car,WEST,NORTH
2339,18418,18466,25,car,WEST,NORTH
2343,18519,18567,25,car,WEST,NORTH
2344,18546,18592,24,car,WEST,NORTH
2352,19114,19276,82,car,EAST,SOUTH
2358,19452,19514,32,car,WEST,NORTH
2359,19465,19505,21,car,WEST,NORTH
2360,19480,19522,22,car,WEST,NORTH
2361,19577,19613,19,car,WEST,NORTH
2366,19950,20010,31,car,WEST,NORTH
2367,19981,20041,31,car,WEST,NORTH
2368,20026,20078,27,car,WEST,NORTH
2371,20289,20473,93,car,EAST,SOUTH
2372,20288,20324,19,car,WEST,NORTH
2373,20639,20687,25,car,WEST,NORTH
2377,20736,20776,21,car,WEST,NORTH
2378,20824,20976,77,car,EAST,SOUTH
2381,21054,21104,26,car,WEST,NORTH
2382,21164,21204,21,car,WEST,NORTH
2383,21215,21255,21,car,WEST,NORTH
2384,21277,21311,18,car,WEST,NORTH
2386,21610,21650,21,car,WEST,NORTH
2391,22419,22459,21,car,WEST,NORTH
2149,7084,7120,19,bicycle,WEST,NORTH
2203,10973,11013,21,bicycle,WEST,NORTH
2207,11645,12145,251,bicycle,WEST,SOUTH
2208,11207,11295,45,bicycle,WEST,NORTH
2036,1470,1542,37,truck_bus,WEST,NORTH
2073,3114,3156,22,truck_bus,WEST,NORTH
2145,6947,7647,351,truck_bus,WEST,SOUTH
2194,10537,10577,21,truck_bus,WEST,NORTH
3000,4,36,17,car,WEST,NORTH
3011,93,139,24,car,WEST,NORTH
3012,178,232,28,car,WEST,NORTH
3016,626,686,31,car,WEST,NORTH
3018,729,781,27,car,WEST,NORTH
3019,742,784,22,car,WEST,NORTH
3020,774,818,23,car,WEST,NORTH
3021,813,859,24,car,WEST,NORTH
3026,1120,1164,23,car,WEST,NORTH
3032,1760,1802,22,car,WEST,NORTH
3038,2110,2154,23,car,WEST,NORTH
3040,2259,2303,23,car,WEST,NORTH
3041,2494,2532,20,car,WEST,NORTH
3043,2942,2986,23,car,WEST,NORTH
3051,3600,3668,35,car,WEST,NORTH
3052,3628,3680,27,car,WEST,NORTH
3053,3690,3740,26,car,WEST,NORTH
3055,3754,3796,22,car,WEST,NORTH
3058,3946,4002,29,car,WEST,NORTH
3060,3984,4030,24,car,WEST,NORTH
3066,4223,4273,26,car,WEST,NORTH
3068,4486,4534,25,car,WEST,NORTH
3069,4530,4574,23,car,WEST,NORTH
3071,4572,4610,20,car,WEST,NORTH
3073,5103,5155,27,car,WEST,NORTH
3074,5130,5178,25,car,WEST,NORTH
3075,5310,5500,96,car,EAST,SOUTH
3076,5249,5297,25,car,WEST,NORTH
3080,5327,5375,25,car,WEST,NORTH
3083,6211,6253,22,car,WEST,NORTH
3085,6356,6402,24,car,WEST,NORTH
3088,6600,6890,146,car,WEST,SOUTH
3089,6715,6767,27,car,WEST,NORTH
3090,6790,6842,27,car,WEST,NORTH
3091,6972,7022,26,car,WEST,NORTH
3092,7059,7097,20,car,WEST,NORTH
3093,7368,7420,27,car,WEST,NORTH
3095,7635,7917,142,car,EAST,SOUTH
3099,7720,7770,26,car,WEST,NORTH
3101,7808,8004,99,car,EAST,SOUTH
3102,7901,8083,92,car,EAST,SOUTH
3103,7931,8121,96,car,EAST,SOUTH
3106,8256,8306,26,car,WEST,NORTH
3108,8396,8450,28,car,WEST,NORTH
3111,8430,8468,20,car,WEST,NORTH
3112,8648,8692,23,car,WEST,NORTH
3114,9125,9173,25,car,WEST,NORTH
3121,9521,9567,24,car,WEST,NORTH
3122,9621,9663,22,car,WEST,NORTH
3124,9707,9751,23,car,WEST,NORTH
3128,9927,10141,108,car,EAST,SOUTH
3130,9928,9978,26,car,WEST,NORTH
3132,10052,10290,120,car,EAST,SOUTH
3136,10481,10531,26,car,WEST,NORTH
3146,11261,11307,24,car,WEST,NORTH
3147,11398,11444,24,car,WEST,NORTH
3149,11442,11488,24,car,WEST,NORTH
3152,11762,11810,25,car,WEST,NORTH
3153,11994,12056,32,car,WEST,NORTH
3158,12261,12303,22,car,WEST,NORTH
3159,12603,12777,88,car,EAST,SOUTH
3160,12883,13095,107,car,EAST,NORTH
3161,12897,12959,32,car,WEST,NORTH
3162,13012,13388,189,car,EAST,SOUTH
3163,13157,13197,21,car,WEST,NORTH
3167,13468,13514,24,car,WEST,NORTH
3168,13570,13608,20,car,WEST,NORTH
3169,13740,13790,26,car,WEST,NORTH
3170,13895,13945,26,car,WEST,NORTH
3172,14152,14204,27,car,WEST,NORTH
3174,14252,14286,18,car,WEST,NORTH
3176,14404,14570,84,car,EAST,SOUTH
3178,14933,14973,21,car,WEST,NORTH
3182,15262,15514,127,car,EAST,SOUTH
3184,15256,15302,24,car,WEST,NORTH
3186,15298,15342,23,car,WEST,NORTH
3191,15590,15664,38,car,EAST,NORTH
3192,15660,15708,25,car,WEST,NORTH
3193,15695,15735,21,car,WEST,NORTH
3194,15733,15769,19,car,WEST,NORTH
