uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
15162,12753,12905,77,pedestrian,WEST,SOUTH
15204,15783,15901,60,pedestrian,WEST,NORTH
15236,18730,18822,47,pedestrian,WEST,NORTH
15247,19912,20006,48,pedestrian,EAST,SOUTH
15252,20404,20502,50,pedestrian,WEST,NORTH
15254,20292,20396,53,pedestrian,WEST,NORTH
15256,19900,20004,53,pedestrian,EAST,SOUTH
15258,20383,20483,51,pedestrian,WEST,NORTH
15290,24052,24172,61,pedestrian,WEST,NORTH
15297,23812,23898,44,pedestrian,EAST,SOUTH
16038,1963,2127,83,pedestrian,EAST,SOUTH
1605100,3395,3449,56,pedestrian,WEST,SOUTH
1605101,3541,3651,112,pedestrian,WEST,NORTH
16058,3162,3288,64,pedestrian,WEST,SOUTH
16060,3144,3234,46,pedestrian,EAST,NORTH
16066,3967,4073,54,pedestrian,WEST,NORTH
16074,4296,4420,63,pedestrian,WEST,NORTH
16075,4085,4245,81,pedestrian,EAST,SOUTH
16080,5266,5362,49,pedestrian,EAST,SOUTH
16081,5274,5360,44,pedestrian,EAST,SOUTH
16129,7586,7692,54,pedestrian,EAST,SOUTH
16133,8244,8370,64,pedestrian,EAST,NORTH
16175,10848,10942,48,pedestrian,EAST,SOUTH
16275,19105,19173,35,pedestrian,WEST,NORTH
16338,22496,22574,40,pedestrian,EAST,SOUTH
16340,23235,23331,49,pedestrian,EAST,SOUTH
16387,25768,25890,62,pedestrian,WEST,NORTH
16422,28022,28122,51,pedestrian,WEST,SOUTH
16423,28330,28422,47,pedestrian,EAST,SOUTH
16429,29049,29173,63,pedestrian,EAST,SOUTH
16446,29703,29795,47,pedestrian,WEST,NORTH
17020,1366,1452,44,pedestrian,WEST,SOUTH
17046,3897,4005,55,pedestrian,EAST,SOUTH
17091,6396,6506,56,pedestrian,WEST,NORTH
17143,9680,9780,51,pedestrian,WEST,NORTH
17178,11755,11789,18,pedestrian,EAST,SOUTH
17319,22187,22387,101,pedestrian,WEST,NORTH
17349,24328,24416,45,pedestrian,EAST,NORTH
7008,10,104,48,car,EAST,SOUTH
7020,702,1098,199,car,WEST,NORTH
7035,2374,2574,101,car,WEST,NORTH
7050,4160,4242,42,car,EAST,SOUTH
7056,5730,5818,45,car,EAST,SOUTH
7057,5829,5949,61,car,EAST,SOUTH
7061,6628,6758,66,car,EAST,NORTH
7062,6724,6866,72,car,EAST,NORTH
7065,6956,7212,129,car,WEST,NORTH
7075,8961,9129,85,car,WEST,NORTH
7107,13352,13568,109,car,WEST,NORTH
7108,13687,13775,45,car,EAST,SOUTH
7109,13725,13813,45,car,EAST,SOUTH
7110,13866,13978,57,car,EAST,SOUTH
7111,13898,13992,48,car,EAST,SOUTH
7143,18321,18421,51,car,EAST,SOUTH
7145,18437,18555,60,car,EAST,SOUTH
7146,18489,18601,57,car,EAST,SOUTH
7148,18968,19050,42,car,EAST,NORTH
7149,19159,19229,36,car,EAST,SOUTH
7156,19909,20003,48,car,EAST,SOUTH
7167,22083,22173,46,car,EAST,SOUTH
7169,22150,22250,51,car,EAST,SOUTH
7170,22224,22324,51,car,EAST,SOUTH
7171,22254,22354,51,car,EAST,SOUTH
7172,22308,22408,51,car,EAST,SOUTH
7175,22544,22630,44,car,EAST,SOUTH
7191,24810,24892,42,car,EAST,SOUTH
7192,24886,24974,45,car,EAST,SOUTH
7193,24942,25040,50,car,EAST,SOUTH
7196,25106,25204,50,car,EAST,SOUTH
7207,26102,26294,97,car,EAST,SOUTH
7208,26162,26376,108,car,EAST,SOUTH
7030,2032,2118,44,bicycle,EAST,SOUTH
7063,6928,7090,82,bicycle,WEST,NORTH
7139,17782,17852,36,truck_bus,EAST,SOUTH
8008,111,195,43,car,EAST,SOUTH
8013,602,684,42,car,EAST,SOUTH
8015,717,797,41,car,EAST,SOUTH
8029,1643,1771,65,car,EAST,SOUTH
8034,1959,2059,51,car,EAST,SOUTH
8038,2085,2179,48,car,WEST,SOUTH
8039,2176,2264,45,car,WEST,SOUTH
8041,2549,2649,51,car,EAST,SOUTH
8046,3354,3448,48,car,EAST,SOUTH
8047,3423,3519,49,car,EAST,SOUTH
8048,3474,3586,57,car,EAST,SOUTH
8049,3525,3653,65,car,EAST,SOUTH
8050,3621,3771,76,car,EAST,SOUTH
8060,3939,4061,62,car,EAST,SOUTH
8083,5159,5309,76,car,EAST,SOUTH
8085,5209,5347,70,car,EAST,SOUTH
8089,5318,5442,63,car,EAST,SOUTH
8093,5737,6263,264,car,WEST,NORTH
8100,6283,6555,137,car,WEST,NORTH
8103,6277,6369,47,car,EAST,SOUTH
8127,8426,8530,53,car,EAST,SOUTH
8131,8591,8703,57,car,EAST,SOUTH
8140,8823,8977,78,car,EAST,SOUTH
8147,9125,9231,54,car,EAST,SOUTH
8154,9528,9638,56,car,EAST,SOUTH
8168,10726,10840,58,car,EAST,SOUTH
8169,10760,10886,64,car,EAST,SOUTH
8172,10840,10942,52,car,EAST,SOUTH
8175,11359,11453,48,car,EAST,SOUTH
8177,11404,11494,46,car,EAST,NORTH
8179,11688,11766,40,car,EAST,SOUTH
8182,12093,12205,57,car,EAST,SOUTH
8194,12852,12952,51,car,EAST,SOUTH
8195,12909,13007,50,car,EAST,SOUTH
8196,12999,13107,55,car,EAST,SOUTH
8219,14211,14315,53,car,EAST,SOUTH
8220,14284,14396,57,car,EAST,SOUTH
8222,14402,14502,51,car,EAST,SOUTH
8224,14448,14558,56,car,EAST,SOUTH
8229,15119,15327,105,car,WEST,NORTH
8231,14932,15040,55,car,EAST,SOUTH
8237,15705,15795,46,car,EAST,SOUTH
8243,16006,16124,60,car,EAST,SOUTH
8244,16126,16316,96,car,EAST,SOUTH
8250,16440,16558,60,car,EAST,SOUTH
8261,16971,17095,63,car,WEST,SOUTH
8270,17655,18103,225,car,WEST,NORTH
8271,17634,17778,73,car,EAST,SOUTH
8273,17697,17845,75,car,EAST,SOUTH
8276,18207,18409,102,car,WEST,NORTH
8301,19645,19781,69,car,EAST,SOUTH
8303,19710,19844,68,car,EAST,SOUTH
8306,19768,19924,79,car,EAST,SOUTH
8310,20247,20377,66,car,EAST,SOUTH
8311,20300,20440,71,car,EAST,SOUTH
8312,20356,20490,68,car,EAST,SOUTH
8314,20452,20564,57,car,EAST,SOUTH
8325,21088,21220,67,car,EAST,SOUTH
8331,21381,21513,67,car,EAST,NORTH
8332,21592,21792,101,car,WEST,NORTH
8347,22245,22371,64,car,EAST,SOUTH
8353,22437,22533,49,car,EAST,SOUTH
8356,22632,22726,48,car,EAST,SOUTH
8360,22879,22969,46,car,WEST,NORTH
8369,23364,23468,53,car,EAST,SOUTH
8385,24402,24514,57,car,EAST,SOUTH
8393,24784,24890,54,car,EAST,SOUTH
8413,26383,26475,47,car,EAST,SOUTH
8016,775,875,51,bicycle,EAST,SOUTH
8367,23307,23409,52,bicycle,EAST,SOUTH
9001,4,124,61,car,EAST,SOUTH
9009,192,280,45,car,EAST,SOUTH
9010,264,1054,396,car,WEST,NORTH
9014,462,594,67,car,EAST,SOUTH
9020,606,708,52,car,EAST,SOUTH
9022,739,855,59,car,EAST,SOUTH
9026,1395,1449,28,car,EAST,SOUTH
9030,1610,1712,52,car,EAST,SOUTH
9032,1931,2031,51,car,EAST,SOUTH
9038,2512,2596,43,car,EAST,SOUTH
9039,2606,2698,47,car,EAST,SOUTH
9041,2807,2913,54,car,EAST,SOUTH
9044,2877,2999,62,car,EAST,SOUTH
9046,2937,3059,62,car,EAST,SOUTH
9056,3748,3856,55,car,EAST,SOUTH
9063,4744,4888,73,car,EAST,SOUTH
9068,5274,5380,54,car,EAST,SOUTH
9092,7246,7366,61,car,EAST,SOUTH
9121,10194,11518,663,car,WEST,NORTH
9123,10271,10383,57,car,EAST,SOUTH
9125,10453,10581,65,car,EAST,SOUTH
9143,11631,11729,50,car,EAST,SOUTH
9158,13156,13256,51,car,EAST,SOUTH
9173,14246,14356,56,car,WEST,SOUTH
9182,15187,15303,59,car,EAST,SOUTH
9203,16919,17029,56,car,WEST,SOUTH
9213,17834,18058,113,car,EAST,SOUTH
9217,18135,18295,81,car,WEST,NORTH
9229,18793,18977,93,car,WEST,NORTH
10018,1214,1340,64,car,EAST,SOUTH
10019,1329,1571,122,car,WEST,NORTH
10030,2059,2463,203,car,EAST,NORTH
10042,2642,2726,43,car,EAST,NORTH
10053,3597,3693,49,car,EAST,SOUTH
10059,3990,4102,57,car,EAST,SOUTH
10062,4161,4269,55,car,EAST,SOUTH
10064,4221,4329,55,car,EAST,SOUTH
10065,4262,4364,52,car,EAST,SOUTH
10066,4331,4443,57,car,EAST,SOUTH
10070,5170,5274,53,car,EAST,SOUTH
10082,6144,6238,48,car,EAST,SOUTH
10122,10070,10310,121,car,WEST,NORTH
10127,11178,11338,81,car,WEST,NORTH
10139,11287,11579,147,car,WEST,NORTH
10152,11947,12051,53,car,EAST,SOUTH
10155,12372,12450,40,car,EAST,SOUTH
10159,12942,13026,43,car,EAST,SOUTH
10167,13463,13547,43,car,EAST,SOUTH
10176,14182,14310,65,car,EAST,NORTH
10181,14593,14681,45,car,EAST,SOUTH
10184,15160,15264,53,car,EAST,SOUTH
10205,17351,17429,40,car,EAST,SOUTH
10207,17448,17558,56,car,EAST,SOUTH
10221,18254,18370,59,car,EAST,SOUTH
10229,18847,18933,44,car,EAST,SOUTH
10230,18904,19018,58,car,EAST,SOUTH
10234,19224,19318,48,car,EAST,SOUTH
10235,19335,19435,51,car,EAST,SOUTH
10241,19935,20049,58,car,EAST,SOUTH
10243,20065,20209,73,car,EAST,SOUTH
10251,20861,21065,103,car,WEST,NORTH
10129,10775,10955,91,bicycle,EAST,NORTH
10144,11439,11607,85,bicycle,WEST,NORTH
11012,380,522,72,car,EAST,SOUTH
11014,687,789,52,car,EAST,SOUTH
11019,850,926,39,car,EAST,SOUTH
11022,995,1109,58,car,EAST,SOUTH
11027,1581,1685,53,car,EAST,SOUTH
11028,1640,1750,56,car,EAST,SOUTH
11029,1699,1807,55,car,EAST,SOUTH
11032,1772,1876,53,car,EAST,SOUTH
11033,1860,1970,56,car,EAST,SOUTH
11034,1909,2019,56,car,EAST,SOUTH
11035,1951,2059,55,car,EAST,SOUTH
11046,2734,2888,78,car,EAST,SOUTH
11049,2836,3068,117,car,EAST,SOUTH
11050,2957,3133,89,car,EAST,SOUTH
11051,3077,3217,71,car,EAST,SOUTH
11052,3153,3273,61,car,EAST,SOUTH
11059,3964,4072,55,car,EAST,SOUTH
11061,3998,4118,61,car,EAST,SOUTH
11063,4857,4991,68,car,EAST,SOUTH
11077,5902,6006,53,car,EAST,SOUTH
11085,6456,6580,63,car,EAST,SOUTH
11086,6499,6621,62,car,EAST,SOUTH
11092,6747,6861,58,car,EAST,SOUTH
11107,8225,8313,45,car,EAST,SOUTH
11109,8317,8405,45,car,EAST,SOUTH
11110,8359,8509,76,car,EAST,SOUTH
11112,8412,8532,61,car,EAST,SOUTH
11113,8450,8570,61,car,EAST,SOUTH
11114,8548,8652,53,car,EAST,SOUTH
11115,8638,8746,55,car,EAST,SOUTH
11116,8695,8821,64,car,EAST,SOUTH
11125,9553,9643,46,car,EAST,SOUTH
11127,9665,9743,40,car,EAST,SOUTH
11130,9902,9982,41,car,EAST,SOUTH
11131,9944,10030,44,car,EAST,SOUTH
11137,10613,10717,53,car,EAST,SOUTH
11138,10671,10771,51,car,EAST,SOUTH
11140,10726,10846,61,car,EAST,SOUTH
11142,10752,10882,66,car,EAST,SOUTH
11143,10855,10979,63,car,EAST,SOUTH
11150,11652,11766,58,car,EAST,SOUTH
11152,11702,11810,55,car,EAST,SOUTH
11154,11769,11879,56,car,EAST,SOUTH
11155,11822,11936,58,car,EAST,SOUTH
11160,12191,12329,70,car,EAST,SOUTH
11175,13239,13367,65,car,EAST,SOUTH
11178,13352,13462,56,car,EAST,SOUTH
11179,13394,13502,55,car,EAST,SOUTH
11185,13925,14041,59,car,EAST,SOUTH
11186,13958,14074,59,car,EAST,SOUTH
11190,14047,14175,65,car,EAST,SOUTH
11194,14504,14620,59,car,EAST,NORTH
11197,15062,15192,66,car,EAST,SOUTH
11198,15143,15249,54,car,EAST,SOUTH
11199,15185,15311,64,car,EAST,SOUTH
11203,15415,15529,58,car,EAST,SOUTH
11204,15458,15576,60,car,EAST,SOUTH
11206,15510,15634,63,car,EAST,SOUTH
11207,15560,15682,62,car,EAST,SOUTH
11208,15605,15725,61,car,EAST,SOUTH
11213,16094,16240,74,car,EAST,SOUTH
11222,16959,17053,48,car,EAST,SOUTH
11225,17104,17204,51,car,EAST,SOUTH
11226,17169,17271,52,car,EAST,SOUTH
11229,17315,17415,51,car,EAST,SOUTH
11234,17545,17671,64,car,EAST,SOUTH
11236,17586,17710,63,car,EAST,SOUTH
11237,17621,17747,64,car,EAST,SOUTH
11238,17672,17794,62,car,EAST,SOUTH
11240,17751,17857,54,car,EAST,SOUTH
11263,19561,19741,91,car,EAST,SOUTH
11269,20291,20411,61,car,EAST,SOUTH
11271,20451,20565,58,car,EAST,SOUTH
11285,21507,21601,48,car,EAST,SOUTH
11286,21548,21638,46,car,EAST,SOUTH
11290,21649,21743,48,car,EAST,SOUTH
11292,21697,21799,52,car,EAST,SOUTH
11294,21754,21896,72,car,EAST,SOUTH
11298,22080,22258,90,car,EAST,SOUTH
11300,22130,22350,111,car,EAST,SOUTH
11301,22169,22367,100,car,EAST,SOUTH
11302,22238,22422,93,car,EAST,SOUTH
11304,22499,22535,19,car,EAST,SOUTH
11223,17051,17147,49,bicycle,EAST,SOUTH
11288,21588,21686,50,bicycle,EAST,SOUTH
11202,15365,15463,50,truck_bus,EAST,SOUTH
12008,222,344,62,car,EAST,SOUTH
12009,258,378,61,car,EAST,SOUTH
12010,306,420,58,car,EAST,SOUTH
12012,358,472,58,car,EAST,SOUTH
12018,1706,1788,42,car,EAST,SOUTH
12021,2024,2168,73,car,EAST,NORTH
12022,2068,2206,70,car,EAST,SOUTH
12026,2643,3021,190,car,WEST,NORTH
12027,2684,2816,67,car,EAST,SOUTH
12038,4043,4159,59,car,EAST,SOUTH
12039,4073,4193,61,car,EAST,SOUTH
12040,4124,4246,62,car,EAST,SOUTH
12041,4179,4333,78,car,EAST,SOUTH
12044,4298,4442,73,car,EAST,SOUTH
12045,4434,4530,49,car,EAST,SOUTH
12048,4631,4873,122,car,EAST,SOUTH
12065,5717,5905,95,car,EAST,SOUTH
12067,5818,6024,104,car,EAST,SOUTH
12068,5941,6131,96,car,EAST,SOUTH
12070,6194,6296,52,car,EAST,SOUTH
12072,6376,6472,49,car,EAST,SOUTH
12077,7018,7176,80,car,EAST,SOUTH
12078,7072,7238,84,car,EAST,SOUTH
12079,7109,7283,88,car,EAST,SOUTH
12087,7424,7548,63,car,EAST,SOUTH
12092,8113,8311,100,car,EAST,SOUTH
12100,9200,9318,60,car,EAST,SOUTH
12101,9249,9365,59,car,EAST,SOUTH
12103,9329,9475,74,car,EAST,SOUTH
12105,9377,9517,71,car,EAST,SOUTH
12108,9443,9571,65,car,EAST,SOUTH
12109,9489,9613,63,car,EAST,SOUTH
12110,9539,9661,62,car,EAST,SOUTH
12112,10235,10331,49,car,EAST,SOUTH
12115,10345,10437,47,car,EAST,SOUTH
12116,10398,10508,56,car,EAST,SOUTH
12117,10430,10550,61,car,EAST,SOUTH
12119,10678,10996,160,car,WEST,NORTH
12120,10693,10775,42,car,EAST,SOUTH
12130,11266,11382,59,car,EAST,SOUTH
12136,11509,11619,56,car,EAST,SOUTH
12138,11559,11669,56,car,EAST,SOUTH
12140,11631,11783,77,car,EAST,SOUTH
12142,11688,11830,72,car,EAST,SOUTH
12145,11776,11982,104,car,EAST,NORTH
12147,11836,12018,92,car,EAST,SOUTH
12152,12469,12569,51,car,EAST,SOUTH
12158,12792,12982,96,car,EAST,SOUTH
12168,13492,13588,49,car,EAST,SOUTH
12174,13863,14009,74,car,EAST,SOUTH
12175,13914,14074,81,car,EAST,SOUTH
12176,13968,14120,77,car,EAST,SOUTH
12177,14002,14148,74,car,EAST,SOUTH
12178,14050,14196,74,car,EAST,SOUTH
12179,14120,14262,72,car,EAST,SOUTH
12182,14202,14358,79,car,EAST,SOUTH
12190,14818,14992,88,car,EAST,SOUTH
12194,14971,15149,90,car,EAST,SOUTH
12195,15012,15220,105,car,EAST,SOUTH
12199,15799,15901,52,car,EAST,SOUTH
12200,15870,15950,41,car,EAST,SOUTH
12203,16209,16309,51,car,EAST,SOUTH
12206,16308,16410,52,car,EAST,SOUTH
12216,17133,17227,48,car,EAST,SOUTH
12217,17186,17276,46,car,EAST,SOUTH
12222,17733,17943,106,car,EAST,NORTH
12229,18279,18495,109,car,EAST,SOUTH
12236,18660,18870,106,car,EAST,SOUTH
12261,19829,19919,46,car,EAST,SOUTH
12269,20400,20544,73,car,EAST,SOUTH
12270,20444,20616,87,car,EAST,SOUTH
12274,20622,20784,82,car,EAST,SOUTH
12275,20695,20831,69,car,EAST,SOUTH
12277,20731,20867,69,car,EAST,SOUTH
12288,21536,21674,70,car,EAST,SOUTH
12307,22487,22613,64,car,EAST,SOUTH
12312,22670,22762,47,car,EAST,SOUTH
12313,22716,22858,72,car,EAST,SOUTH
12314,22785,22893,55,car,EAST,SOUTH
12315,22847,22947,51,car,EAST,SOUTH
12317,23186,23402,109,car,WEST,NORTH
12322,23777,23929,77,car,EAST,SOUTH
12323,23835,23961,64,car,EAST,SOUTH
12324,23878,24000,62,car,EAST,SOUTH
12325,24078,24196,60,car,EAST,SOUTH
12340,25142,25256,58,car,EAST,SOUTH
12341,25241,25389,75,car,EAST,SOUTH
12343,25384,25478,48,car,EAST,SOUTH
12345,25432,25542,56,car,EAST,SOUTH
12347,25631,25757,64,car,EAST,SOUTH
12348,25697,25861,83,car,EAST,SOUTH
12350,25773,25975,102,car,EAST,SOUTH
12353,25878,26032,78,car,EAST,SOUTH
12355,25976,26108,67,car,EAST,SOUTH
12376,26861,27007,74,car,EAST,SOUTH
12379,26900,27048,75,car,EAST,SOUTH
12383,27111,27203,47,car,EAST,SOUTH
12399,27691,27835,73,car,EAST,SOUTH
12405,27987,28167,91,car,EAST,SOUTH
12408,28057,28167,56,car,EAST,SOUTH
12249,19325,19479,78,bicycle,EAST,SOUTH
12291,21580,21720,71,bicycle,EAST,SOUTH
12339,25120,25276,79,bicycle,EAST,NORTH
12387,27311,27731,211,bicycle,WEST,NORTH
12084,7360,7476,59,truck_bus,EAST,SOUTH
12346,25586,25702,59,truck_bus,EAST,SOUTH
13015,1076,1168,47,car,EAST,SOUTH
13018,1381,1467,44,car,EAST,SOUTH
13020,1459,1611,77,car,EAST,SOUTH
13022,1515,1681,84,car,EAST,SOUTH
13025,1546,1706,81,car,EAST,SOUTH
13026,1581,1749,85,car,EAST,SOUTH
13027,1619,1809,96,car,EAST,SOUTH
13028,1666,1844,90,car,EAST,SOUTH
13030,1755,1947,97,car,EAST,SOUTH
13032,1807,1979,87,car,EAST,SOUTH
13038,2157,2293,69,car,EAST,SOUTH
13039,2233,2353,61,car,EAST,SOUTH
13041,2292,2412,61,car,EAST,SOUTH
13042,2344,2490,74,car,EAST,SOUTH
13044,2393,2561,85,car,EAST,SOUTH
13045,2435,2595,81,car,EAST,SOUTH
13053,3227,3359,67,car,EAST,SOUTH
13054,3311,3669,180,car,EAST,SOUTH
13059,3758,3990,117,car,WEST,NORTH
13066,4354,4468,58,car,EAST,SOUTH
13068,4512,4624,57,car,EAST,SOUTH
13072,4558,4664,54,car,EAST,SOUTH
13081,5329,5405,39,car,EAST,SOUTH
13082,5434,5934,251,car,WEST,NORTH
13083,5398,5488,46,car,EAST,SOUTH
13092,6051,6161,56,car,EAST,SOUTH
13104,6669,6869,101,car,EAST,SOUTH
13105,6725,6939,108,car,EAST,SOUTH
13106,6778,6998,111,car,EAST,SOUTH
13107,6823,7041,110,car,EAST,SOUTH
13120,7669,7865,99,car,EAST,SOUTH
13124,7816,7926,56,car,EAST,SOUTH
13125,7880,8006,64,car,WEST,NORTH
13132,8528,8646,60,car,EAST,SOUTH
13138,8941,9041,51,car,EAST,SOUTH
13140,9030,9118,45,car,EAST,SOUTH
13141,9155,9261,54,car,EAST,SOUTH
13145,9236,9346,56,car,EAST,SOUTH
13147,9886,10026,71,car,EAST,SOUTH
13151,10365,10463,50,car,EAST,SOUTH
13162,11005,11383,190,car,EAST,SOUTH
13164,11167,11487,161,car,EAST,SOUTH
13166,11289,11633,173,car,EAST,SOUTH
13168,11365,11675,156,car,EAST,SOUTH
13171,11438,11720,142,car,EAST,SOUTH
13174,12001,12101,51,car,EAST,SOUTH
13175,12066,12156,46,car,EAST,SOUTH
13176,12158,12322,83,car,EAST,SOUTH
13184,12886,13052,84,car,EAST,NORTH
13186,13138,13286,75,car,EAST,SOUTH
13188,13367,13501,68,car,EAST,SOUTH
13191,13510,13760,126,car,EAST,SOUTH
13192,13552,13784,117,car,EAST,SOUTH
13197,13649,13879,116,car,EAST,SOUTH
13205,14367,14579,107,car,EAST,SOUTH
13207,14522,14660,70,car,EAST,SOUTH
13208,14557,14707,76,car,EAST,SOUTH
13217,15832,15946,58,car,EAST,SOUTH
13221,16173,16661,245,car,WEST,NORTH
13224,16206,16318,57,car,EAST,SOUTH
13242,17148,17254,54,car,EAST,SOUTH
13243,17206,17310,53,car,EAST,SOUTH
13248,17429,17521,47,car,EAST,SOUTH
13253,17583,17767,93,car,EAST,SOUTH
13256,17684,17822,70,car,EAST,SOUTH
13258,17753,17869,59,car,EAST,SOUTH
13259,17894,18018,63,car,EAST,SOUTH
13260,17998,18128,66,car,EAST,SOUTH
13262,18109,18287,90,car,EAST,SOUTH
13265,18190,18396,104,car,EAST,SOUTH
13276,18894,19066,87,car,EAST,SOUTH
13281,19395,19477,42,car,EAST,SOUTH
13282,19763,19845,42,car,EAST,SOUTH
13289,20205,20365,81,car,EAST,SOUTH
13290,20239,20431,97,car,EAST,SOUTH
13291,20294,20482,95,car,EAST,SOUTH
13297,21174,21278,53,car,EAST,SOUTH
13299,21245,21397,77,car,EAST,SOUTH
13301,21308,21446,70,car,EAST,SOUTH
13303,21494,21600,54,car,WEST,SOUTH
13316,22503,22731,115,car,EAST,SOUTH
13318,22561,22767,104,car,EAST,SOUTH
13325,23104,23266,82,car,EAST,SOUTH
13327,23399,23527,65,car,EAST,SOUTH
13336,23813,23945,67,car,EAST,SOUTH
13338,23921,24031,56,car,EAST,SOUTH
13339,24017,24125,55,car,EAST,SOUTH
13341,24121,24229,55,car,EAST,SOUTH
13344,24172,24342,86,car,EAST,SOUTH
13345,24217,24395,90,car,EAST,SOUTH
13348,24335,24583,125,car,EAST,SOUTH
13354,24608,24722,58,car,EAST,SOUTH
13355,24698,24814,59,car,EAST,SOUTH
13356,24752,24860,55,car,EAST,SOUTH
