uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
1231,15736,15806,36,car,WEST,NORTH
1233,15843,15927,43,car,WEST,NORTH
1236,15958,16038,41,car,WEST,NORTH
1239,16142,16212,36,car,WEST,NORTH
1242,16411,16491,41,car,WEST,NORTH
1243,16452,16526,38,car,WEST,NORTH
1244,16504,16568,33,car,WEST,NORTH
1245,16603,16683,41,car,WEST,NORTH
1247,16641,16719,40,car,WEST,NORTH
1248,16664,16738,38,car,WEST,NORTH
1250,16771,16841,36,car,WEST,NORTH
1253,16977,17049,37,car,WEST,NORTH
1275,18316,18374,30,car,WEST,NORTH
1278,18463,18533,36,car,WEST,NORTH
1280,18830,18914,43,car,WEST,NORTH
1281,18869,18941,37,car,WEST,NORTH
1283,19014,19082,35,car,WEST,NORTH
1286,19104,19182,40,car,WEST,NORTH
1287,19184,19260,39,car,WEST,NORTH
1289,19231,19301,36,car,WEST,NORTH
1294,19466,19548,42,car,WEST,NORTH
1295,19492,19566,38,car,WEST,NORTH
1296,19533,19603,36,car,WEST,NORTH
1305,19960,20044,43,car,WEST,NORTH
1306,20060,20124,33,car,WEST,NORTH
1310,20470,20550,41,car,WEST,NORTH
1311,20530,20600,36,car,WEST,NORTH
1322,21473,21531,30,car,WEST,NORTH
1324,21817,21893,39,car,WEST,NORTH
1325,21878,21950,37,car,WEST,NORTH
1327,21947,22021,38,car,WEST,NORTH
1331,22422,22496,38,car,WEST,NORTH
1332,22499,22551,27,car,WEST,NORTH
1335,22870,22940,36,car,WEST,NORTH
1336,22890,23016,64,car,WEST,NORTH
1339,22964,23044,41,car,WEST,NORTH
1341,23059,23137,40,car,WEST,NORTH
1346,23278,23348,36,car,WEST,NORTH
1348,23477,23547,36,car,WEST,NORTH
1352,23805,23881,39,car,WEST,NORTH
1356,23858,23936,40,car,WEST,NORTH
1358,23900,23980,41,car,WEST,NORTH
1359,24045,24123,40,car,WEST,NORTH
1361,24093,24165,37,car,WEST,NORTH
1366,24428,24502,38,car,WEST,NORTH
1369,24837,24925,45,car,WEST,NORTH
1370,24867,24977,56,car,WEST,NORTH
1371,24914,24994,41,car,WEST,NORTH
1372,24967,25037,36,car,WEST,NORTH
1373,25014,25080,34,car,WEST,NORTH
1378,25242,25330,45,car,WEST,NORTH
1379,25272,25352,41,car,WEST,NORTH
1380,25301,25383,42,car,WEST,NORTH
1382,25356,25434,40,car,WEST,NORTH
1383,25457,25529,37,car,WEST,NORTH
1082,5717,5797,41,bicycle,WEST,NORTH
1133,9433,9581,75,bicycle,WEST,NORTH
1154,11153,11237,43,bicycle,WEST,NORTH
1016,801,859,30,truck_bus,WEST,NORTH
1067,4055,4117,32,truck_bus,WEST,NORTH
1166,11743,11847,53,truck_bus,WEST,NORTH
1174,12170,12238,35,truck_bus,WEST,NORTH
1200,14357,14419,32,truck_bus,WEST,NORTH
1237,15999,16071,37,truck_bus,WEST,NORTH
1273,18264,18318,28,truck_bus,WEST,NORTH
1298,19642,19698,29,truck_bus,WEST,NORTH
2003,4,54,26,car,WEST,NORTH
2010,94,162,35,car,WEST,NORTH
2012,334,392,30,car,WEST,NORTH
2014,405,463,30,car,WEST,NORTH
2017,553,627,38,car,WEST,NORTH
2019,621,703,42,car,WEST,NORTH
2023,714,798,43,car,WEST,NORTH
2026,937,1015,40,car,WEST,NORTH
2028,1023,1099,39,car,WEST,NORTH
2031,1119,1181,32,car,WEST,NORTH
2033,1154,1216,32,car,WEST,NORTH
2037,1446,1546,51,car,WEST,NORTH
2038,1479,1577,50,car,WEST,NORTH
2039,1518,1610,47,car,WEST,NORTH
2040,1570,1664,48,car,WEST,NORTH
2043,1803,1929,64,car,WEST,NORTH
2044,1837,1955,60,car,WEST,NORTH
2046,1877,1999,62,car,WEST,NORTH
2047,1924,2060,69,car,WEST,NORTH
2049,1998,2112,58,car,WEST,NORTH
2051,2041,2149,55,car,WEST,NORTH
2053,2070,2174,53,car,WEST,NORTH
2055,2136,2236,51,car,WEST,NORTH
2056,2180,2282,52,car,WEST,NORTH
2057,2206,2308,52,car,WEST,NORTH
2058,2286,2372,44,car,WEST,NORTH
2060,2404,2478,38,car,WEST,NORTH
2062,2530,2598,35,car,WEST,NORTH
2066,2816,2868,27,car,EAST,SOUTH
2067,2753,2845,47,car,WEST,NORTH
2069,2782,2870,45,car,WEST,NORTH
2071,2914,2988,38,car,WEST,NORTH
2074,3101,3177,39,car,WEST,NORTH
2075,3194,3282,45,car,WEST,NORTH
2076,3345,3611,134,car,EAST,SOUTH
2077,3362,3438,39,car,WEST,NORTH
2081,3764,3862,50,car,WEST,NORTH
2082,3790,3890,51,car,WEST,NORTH
2085,3864,3950,44,car,WEST,NORTH
2087,3987,4075,45,car,WEST,NORTH
2088,4019,4103,43,car,WEST,NORTH
2090,4093,4173,41,car,WEST,NORTH
2093,4345,4407,32,car,WEST,NORTH
2096,4599,4677,40,car,WEST,NORTH
2097,4725,4787,32,car,WEST,NORTH
2098,4966,5054,45,car,WEST,NORTH
2099,5003,5085,42,car,WEST,NORTH
2100,5032,5112,41,car,WEST,NORTH
2101,5064,5146,42,car,WEST,NORTH
2104,5220,5310,46,car,WEST,NORTH
2106,5235,5305,36,car,WEST,NORTH
2108,5260,5334,38,car,WEST,NORTH
2109,5295,5365,36,car,WEST,NORTH
2121,5521,5593,37,car,WEST,NORTH
2124,5592,5660,35,car,WEST,NORTH
2125,5713,5789,39,car,WEST,NORTH
2127,5965,6047,42,car,WEST,NORTH
2131,6005,6079,38,car,WEST,NORTH
2135,6351,7013,332,car,EAST,SOUTH
2143,6719,6803,43,car,WEST,NORTH
2144,6753,6837,43,car,WEST,NORTH
2146,6962,7038,39,car,WEST,NORTH
2148,7021,7087,34,car,WEST,NORTH
2150,7073,7133,31,car,WEST,NORTH
2155,7305,7379,38,car,WEST,NORTH
2156,7362,7436,38,car,WEST,NORTH
2157,7424,7492,35,car,WEST,NORTH
2162,7881,7955,38,car,WEST,NORTH
2165,8320,8408,45,car,WEST,NORTH
2167,8370,8456,44,car,WEST,NORTH
2168,8409,8493,43,car,WEST,NORTH
2170,8583,8665,42,car,WEST,NORTH
2172,8651,8731,41,car,WEST,NORTH
2173,8673,8753,41,car,WEST,NORTH
2174,8733,8817,43,car,WEST,NORTH
2178,9046,9134,45,car,WEST,NORTH
2179,9104,9182,40,car,WEST,NORTH
2180,9141,9211,36,car,WEST,NORTH
2181,9362,9438,39,car,WEST,NORTH
2185,9677,9743,34,car,WEST,NORTH
2187,9720,9780,31,car,WEST,NORTH
2188,9809,9883,38,car,WEST,NORTH
2189,10017,10083,34,car,WEST,NORTH
2193,10170,10256,44,car,WEST,NORTH
2196,10646,10714,35,car,WEST,NORTH
2197,10737,10799,32,car,WEST,NORTH
2202,10901,10961,31,car,WEST,NORTH
2205,10977,11045,35,car,WEST,NORTH
2210,11256,11356,51,car,WEST,NORTH
2211,11286,11382,49,car,WEST,NORTH
2212,11397,11461,33,car,WEST,NORTH
2214,11452,11518,34,car,WEST,NORTH
2216,11731,11835,53,car,WEST,NORTH
2217,11762,11852,46,car,WEST,NORTH
2226,12279,12345,34,car,WEST,NORTH
2227,12341,12411,36,car,WEST,NORTH
2228,12614,12698,43,car,WEST,NORTH
2229,12637,12709,37,car,WEST,NORTH
2232,12860,12946,44,car,WEST,NORTH
2234,12900,12978,40,car,WEST,NORTH
2235,12952,13040,45,car,WEST,NORTH
2238,13076,13162,44,car,WEST,NORTH
2240,13202,13290,45,car,WEST,NORTH
2241,13229,13317,45,car,WEST,NORTH
2242,13267,13349,42,car,WEST,NORTH
2243,13334,13414,41,car,WEST,NORTH
2245,13391,13469,40,car,WEST,NORTH
2246,13463,13537,38,car,WEST,NORTH
2247,13620,13696,39,car,WEST,NORTH
2248,13764,13846,42,car,WEST,NORTH
2249,13794,13874,41,car,WEST,NORTH
2250,13831,13907,39,car,WEST,NORTH
2251,13859,13937,40,car,WEST,NORTH
2253,13913,13975,32,car,WEST,NORTH
2254,13946,14012,34,car,WEST,NORTH
2257,14062,14174,57,car,WEST,NORTH
2258,14125,14217,47,car,WEST,NORTH
2261,14329,14403,38,car,WEST,NORTH
2264,14496,14582,44,car,WEST,NORTH
2265,14555,14631,39,car,WEST,NORTH
2266,14643,14731,45,car,WEST,NORTH
2267,14698,14776,40,car,WEST,NORTH
2269,14750,14836,44,car,WEST,NORTH
2271,14829,14917,45,car,WEST,NORTH
2272,15050,15122,37,car,WEST,NORTH
2273,15197,15261,33,car,WEST,NORTH
2274,15306,15382,39,car,WEST,NORTH
2278,15335,15417,42,car,WEST,NORTH
2280,15384,15450,34,car,WEST,NORTH
2287,15718,15806,45,car,WEST,NORTH
2288,15762,15850,45,car,WEST,NORTH
2290,15857,15937,41,car,WEST,NORTH
2292,15954,16040,44,car,WEST,NORTH
2303,16391,16461,36,car,WEST,NORTH
2304,16504,16572,35,car,WEST,NORTH
2306,16583,16651,35,car,WEST,NORTH
2307,16656,16730,38,car,WEST,NORTH
2311,16910,17004,48,car,WEST,NORTH
2312,16968,17052,43,car,WEST,NORTH
2314,17022,17108,44,car,WEST,NORTH
2315,17067,17155,45,car,WEST,NORTH
2317,17157,17241,43,car,WEST,NORTH
2319,17232,17312,41,car,WEST,NORTH
2320,17297,17367,36,car,WEST,NORTH
2322,17330,17398,35,car,WEST,NORTH
2332,17963,18049,44,car,WEST,NORTH
2333,18046,18138,47,car,WEST,NORTH
2334,18088,18168,41,car,WEST,NORTH
2335,18141,18215,38,car,WEST,NORTH
2336,18181,18243,32,car,WEST,NORTH
2339,18374,18450,39,car,WEST,NORTH
2343,18473,18553,41,car,WEST,NORTH
2344,18494,18576,42,car,WEST,NORTH
2349,18801,18875,38,car,EAST,NORTH
2358,19392,19492,51,car,WEST,NORTH
2359,19417,19493,39,car,WEST,NORTH
2360,19436,19510,38,car,WEST,NORTH
2361,19539,19601,32,car,WEST,NORTH
2366,19894,19990,49,car,WEST,NORTH
2367,19925,20019,48,car,WEST,NORTH
2368,19976,20060,43,car,WEST,NORTH
2372,20246,20310,33,car,WEST,NORTH
2373,20595,20673,40,car,WEST,NORTH
2377,20694,20762,35,car,WEST,NORTH
2381,21006,21086,41,car,WEST,NORTH
2382,21122,21190,35,car,WEST,NORTH
2383,21177,21241,33,car,WEST,NORTH
2384,21243,21301,30,car,WEST,NORTH
2386,21570,21636,34,car,WEST,NORTH
2391,22379,22445,34,car,WEST,NORTH
2149,7040,7108,35,bicycle,WEST,NORTH
2203,10929,10997,35,bicycle,WEST,NORTH
2208,11139,11269,66,bicycle,WEST,NORTH
2036,1414,1528,58,truck_bus,WEST,NORTH
2042,1772,1892,61,truck_bus,WEST,NORTH
2073,3070,3144,38,truck_bus,WEST,NORTH
2145,7515,7677,82,truck_bus,EAST,SOUTH
2194,10499,10565,34,truck_bus,WEST,NORTH
3011,49,127,40,car,WEST,NORTH
3012,124,214,46,car,WEST,NORTH
3016,572,666,48,car,WEST,NORTH
3018,675,763,45,car,WEST,NORTH
3019,698,770,37,car,WEST,NORTH
3020,730,802,37,car,WEST,NORTH
3021,765,843,40,car,WEST,NORTH
3026,1076,1148,37,car,WEST,NORTH
3032,1720,1790,36,car,WEST,NORTH
3038,2068,2140,37,car,WEST,NORTH
3040,2213,2287,38,car,WEST,NORTH
3041,2454,2520,34,car,WEST,NORTH
3043,2898,2970,37,car,WEST,NORTH
3051,3528,3650,62,car,WEST,NORTH
3052,3564,3662,50,car,WEST,NORTH
3053,3638,3722,43,car,WEST,NORTH
3055,3714,3782,35,car,WEST,NORTH
3058,3894,3982,45,car,WEST,NORTH
3060,3942,4016,38,car,WEST,NORTH
3066,4179,4255,39,car,WEST,NORTH
3068,4440,4516,39,car,WEST,NORTH
3069,4486,4560,38,car,WEST,NORTH
3071,4532,4596,33,car,WEST,NORTH
3073,5055,5137,42,car,WEST,NORTH
3074,5082,5162,41,car,WEST,NORTH
3076,5203,5283,41,car,WEST,NORTH
3080,5283,5359,39,car,WEST,NORTH
3083,6169,6239,36,car,WEST,NORTH
3085,6310,6384,38,car,WEST,NORTH
3089,6669,6751,42,car,WEST,NORTH
3090,6744,6824,41,car,WEST,NORTH
3091,6926,7004,40,car,WEST,NORTH
3092,7021,7083,32,car,WEST,NORTH
3093,7320,7402,42,car,WEST,NORTH
3099,7672,7752,41,car,WEST,NORTH
3106,8210,8292,42,car,WEST,NORTH
3108,8346,8430,43,car,WEST,NORTH
3111,8396,8452,29,car,WEST,NORTH
3112,8606,8676,36,car,WEST,NORTH
3114,9085,9159,38,car,WEST,NORTH
3121,9473,9551,40,car,WEST,NORTH
3122,9579,9649,36,car,WEST,NORTH
3124,9663,9735,37,car,WEST,NORTH
3130,9880,9960,41,car,WEST,NORTH
3136,10437,10513,39,car,WEST,NORTH
3146,11217,11291,38,car,WEST,NORTH
3147,11352,11430,40,car,WEST,NORTH
3149,11394,11474,41,car,WEST,NORTH
3152,11714,11792,40,car,WEST,NORTH
3153,11936,12036,51,car,WEST,NORTH
3158,12219,12287,35,car,WEST,NORTH
3160,12749,12883,68,car,WEST,NORTH
3161,12827,12941,58,car,WEST,NORTH
3163,13119,13185,34,car,WEST,NORTH
3167,13422,13500,40,car,WEST,NORTH
3168,13534,13594,31,car,WEST,NORTH
3169,13696,13776,41,car,WEST,NORTH
3170,13847,13929,42,car,WEST,NORTH
3172,14100,14186,44,car,WEST,NORTH
3174,14216,14274,30,car,WEST,NORTH
3178,14883,14959,39,car,WEST,NORTH
3180,15101,15169,35,car,WEST,NORTH
3184,15206,15286,41,car,WEST,NORTH
3186,15254,15326,37,car,WEST,NORTH
3191,15520,15588,35,car,WEST,NORTH
3192,15614,15690,39,car,WEST,NORTH
3193,15655,15721,34,car,WEST,NORTH
3194,15695,15755,31,car,WEST,NORTH
3195,15772,15838,34,car,WEST,NORTH
3196,15957,16029,37,car,WEST,NORTH
3197,16150,16228,40,car,WEST,NORTH
3198,16321,16393,37,car,WEST,NORTH
3206,16817,16911,48,car,WEST,NORTH
3207,16991,17055,33,car,WEST,NORTH
3216,17576,17664,45,car,WEST,NORTH
3218,17898,17974,39,car,WEST,NORTH
3219,17939,18013,38,car,WEST,NORTH
3222,17988,18050,32,car,WEST,NORTH
3223,18100,18174,38,car,WEST,NORTH
3231,18688,18758,36,car,WEST,NORTH
3236,18728,18794,34,car,WEST,NORTH
3238,19112,19174,32,car,WEST,NORTH
3239,19265,19337,37,car,WEST,NORTH
3241,19372,19436,33,car,WEST,NORTH
3242,19526,19604,40,car,WEST,NORTH
3248,19942,20026,43,car,WEST,NORTH
3250,20394,20462,35,car,WEST,NORTH
3252,20831,20903,37,car,WEST,NORTH
3262,21573,21629,29,car,WEST,NORTH
3263,21830,21912,42,car,WEST,NORTH
3269,22278,22356,40,car,WEST,NORTH
3270,22300,22374,38,car,WEST,NORTH
3273,22730,22818,45,car,WEST,NORTH
3276,23098,23164,34,car,WEST,NORTH
3280,23671,23787,59,car,WEST,NORTH
3290,24012,24106,48,car,WEST,NORTH
3292,24070,24150,41,car,WEST,NORTH
3294,24209,24291,42,car,WEST,NORTH
3296,24357,24449,47,car,WEST,NORTH
3298,24880,24950,36,car,WEST,NORTH
3299,24963,25027,33,car,WEST,NORTH
3301,25133,25203,36,car,WEST,NORTH
3155,12136,12216,41,bicycle,WEST,NORTH
3119,9331,9383,27,truck_bus,WEST,NORTH
3150,11609,11691,42,truck_bus,WEST,NORTH
3171,14070,14142,37,truck_bus,WEST,NORTH
3179,15085,15169,43,truck_bus,WEST,NORTH
3183,15169,15257,45,truck_bus,WEST,NORTH
3246,19826,19888,32,truck_bus,WEST,NORTH
3266,22129,22233,53,truck_bus,WEST,NORTH
3268,22166,22250,43,truck_bus,WEST,NORTH
3272,22676,22744,35,truck_bus,WEST,NORTH
3275,22927,22997,36,truck_bus,WEST,NORTH
4004,34,114,41,car,WEST,NORTH
4006,73,151,40,car,WEST,NORTH
4008,199,297,50,car,WEST,NORTH
4009,434,520,44,car,WEST,NORTH
4010,530,606,39,car,WEST,NORTH
4015,1173,1655,242,car,EAST,SOUTH
4017,1136,1236,51,car,WEST,NORTH
4018,1179,1267,45,car,WEST,NORTH
4019,1271,1367,49,car,WEST,NORTH
4020,1331,1405,38,car,WEST,NORTH
4021,1386,1476,46,car,WEST,NORTH
4023,1578,1676,50,car,WEST,NORTH
4026,1898,1996,50,car,WEST,NORTH
4027,1923,2005,42,car,WEST,NORTH
4030,1994,2072,40,car,WEST,NORTH
4036,2435,2521,44,car,WEST,NORTH
4039,2580,2672,47,car,WEST,NORTH
4040,2602,2674,37,car,WEST,NORTH
4041,2649,2717,35,car,WEST,NORTH
4044,2819,2883,33,car,WEST,NORTH
4049,3346,3432,44,car,WEST,NORTH
4050,3456,3542,44,car,WEST,NORTH
4051,3498,3572,38,car,WEST,NORTH
4054,3775,3847,37,car,WEST,NORTH
4061,4595,4695,51,car,WEST,NORTH
4062,4684,4774,46,car,WEST,NORTH
4063,4721,4815,48,car,WEST,NORTH
4064,4800,4882,42,car,WEST,NORTH
4065,4870,4952,42,car,WEST,NORTH
4066,4903,4981,40,car,WEST,NORTH
4070,5164,5244,41,car,WEST,NORTH
4071,5250,5334,43,car,WEST,NORTH
4073,5489,5567,40,car,WEST,NORTH
4074,5590,5670,41,car,WEST,NORTH
4075,5742,5832,46,car,WEST,NORTH
4077,5944,6010,34,car,WEST,NORTH
4078,6091,6177,44,car,WEST,NORTH
4089,6793,6875,42,car,WEST,NORTH
4090,7046,7108,32,car,WEST,NORTH
4094,7321,7385,33,car,WEST,NORTH
4097,8296,8370,38,car,WEST,NORTH
