uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
19143,9673,9881,105,bicycle,WEST,NORTH
19155,9976,10174,100,bicycle,EAST,SOUTH
19156,10072,10246,88,bicycle,EAST,SOUTH
19162,10439,10587,75,bicycle,WEST,NORTH
19169,10748,10868,61,bicycle,EAST,SOUTH
19171,10816,10942,64,bicycle,EAST,SOUTH
19182,12025,12463,220,bicycle,EAST,SOUTH
19185,12361,12535,88,bicycle,EAST,SOUTH
19186,12649,12867,110,bicycle,WEST,NORTH
19192,13104,13218,58,bicycle,EAST,SOUTH
19195,13720,13806,44,bicycle,EAST,SOUTH
19206,15113,15255,72,bicycle,EAST,NORTH
19208,15286,15514,115,bicycle,EAST,NORTH
19234,16604,16866,132,bicycle,EAST,SOUTH
19245,17228,17366,70,bicycle,EAST,SOUTH
19250,17500,17686,94,bicycle,WEST,SOUTH
19254,17705,17917,107,bicycle,EAST,SOUTH
19256,17832,17972,71,bicycle,EAST,SOUTH
19262,18424,19134,356,bicycle,EAST,SOUTH
19269,19152,19600,225,bicycle,WEST,NORTH
19272,19352,19516,83,bicycle,EAST,SOUTH
19299,20722,20892,86,bicycle,EAST,SOUTH
19305,21876,22120,123,bicycle,WEST,NORTH
19307,21937,22175,120,bicycle,WEST,NORTH
19330,22484,22660,89,bicycle,EAST,SOUTH
19333,22782,22950,85,bicycle,WEST,NORTH
19342,23222,23392,86,bicycle,WEST,SOUTH
19345,23403,23531,65,bicycle,EAST,SOUTH
19347,23577,23747,86,bicycle,WEST,SOUTH
19351,23709,23921,107,bicycle,EAST,SOUTH
19354,24094,24226,67,bicycle,EAST,SOUTH
19355,24107,24245,70,bicycle,EAST,SOUTH
19367,24659,24805,74,bicycle,EAST,SOUTH
19273,19616,19700,43,truck_bus,WEST,NORTH
20025,163,363,101,car,EAST,NORTH
20030,312,494,92,car,EAST,NORTH
20032,451,621,86,car,EAST,NORTH
20033,502,634,67,car,EAST,SOUTH
20034,567,713,74,car,EAST,SOUTH
20036,674,850,89,car,EAST,SOUTH
20037,1066,1200,68,car,WEST,NORTH
20038,733,907,88,car,EAST,SOUTH
20044,1480,1648,85,car,WEST,NORTH
20046,1517,1697,91,car,EAST,SOUTH
20047,1722,1980,130,car,WEST,SOUTH
20050,2020,2232,107,car,EAST,NORTH
20065,3053,3237,93,car,EAST,NORTH
20068,3257,3407,76,car,EAST,SOUTH
20071,3603,3709,54,car,WEST,NORTH
20072,3495,3655,81,car,EAST,SOUTH
20073,3548,3706,80,car,EAST,SOUTH
20076,3722,3850,65,car,EAST,SOUTH
20088,4277,4417,71,car,EAST,SOUTH
20093,4613,4781,85,car,WEST,SOUTH
20102,5037,5269,117,car,EAST,SOUTH
20104,5125,5381,129,car,EAST,SOUTH
20106,5179,5437,130,car,EAST,SOUTH
20111,5257,5553,149,car,EAST,SOUTH
20113,5365,5681,159,car,EAST,SOUTH
20115,5446,5746,151,car,EAST,SOUTH
20118,5589,5997,205,car,EAST,SOUTH
20119,5955,6133,90,car,EAST,SOUTH
20120,6043,6221,90,car,EAST,SOUTH
20123,6132,6310,90,car,EAST,SOUTH
20125,6231,6393,82,car,WEST,SOUTH
20130,6425,6605,91,car,EAST,SOUTH
20132,6671,6877,104,car,EAST,SOUTH
20135,6826,6988,82,car,EAST,SOUTH
20140,7100,7266,84,car,EAST,SOUTH
20145,7416,7560,73,car,EAST,SOUTH
20147,7593,7723,66,car,EAST,NORTH
20148,7675,7895,111,car,EAST,NORTH
20149,7728,7860,67,car,EAST,SOUTH
20155,8017,8149,67,car,EAST,SOUTH
20158,8232,8392,81,car,WEST,SOUTH
20162,8587,8689,52,car,EAST,SOUTH
20176,9287,9489,102,car,WEST,NORTH
20177,9392,9562,86,car,WEST,NORTH
20178,9268,9396,65,car,EAST,SOUTH
20179,9450,9620,86,car,WEST,NORTH
20180,9322,9438,59,car,EAST,SOUTH
20183,9430,9588,80,car,EAST,SOUTH
20184,9606,9730,63,car,WEST,NORTH
20185,9487,9623,69,car,EAST,SOUTH
20187,10030,10164,68,car,EAST,SOUTH
20188,10087,10217,66,car,EAST,SOUTH
20190,10339,10465,64,car,WEST,NORTH
20191,10225,10371,74,car,EAST,SOUTH
20192,10272,10422,76,car,EAST,SOUTH
20195,10803,10925,62,car,EAST,SOUTH
20198,10965,11315,176,car,EAST,NORTH
20200,11059,11333,138,car,EAST,SOUTH
20206,11856,11994,70,car,EAST,SOUTH
20210,12161,12335,88,car,EAST,SOUTH
20212,12204,12370,84,car,EAST,SOUTH
20213,12254,12408,78,car,EAST,SOUTH
20220,13088,13382,148,car,WEST,SOUTH
20221,13107,13237,66,car,EAST,SOUTH
20227,13550,13724,88,car,EAST,NORTH
20233,14269,14407,70,car,EAST,SOUTH
20237,14680,14788,55,car,WEST,NORTH
20239,14451,14649,100,car,EAST,SOUTH
20242,14612,14774,82,car,EAST,SOUTH
20245,14813,14969,79,car,EAST,SOUTH
20246,14890,15212,162,car,EAST,SOUTH
20250,15051,15297,124,car,EAST,SOUTH
20253,15254,15388,68,car,EAST,SOUTH
20254,15481,15591,56,car,WEST,NORTH
20258,15811,15929,60,car,WEST,NORTH
20267,16423,16507,43,car,WEST,NORTH
20270,16977,17097,61,car,WEST,NORTH
20271,17050,17154,53,car,WEST,NORTH
20277,17194,17266,37,car,WEST,NORTH
20285,18315,18411,49,car,WEST,NORTH
20298,18572,18852,141,car,EAST,SOUTH
20304,18983,19141,80,car,EAST,SOUTH
20306,19057,19211,78,car,EAST,SOUTH
20310,19115,19255,71,car,EAST,SOUTH
20311,19288,19400,57,car,EAST,SOUTH
20316,19706,19894,95,car,EAST,NORTH
20318,19866,20006,71,car,WEST,SOUTH
20322,20098,20262,83,car,WEST,SOUTH
20328,20505,20681,89,car,EAST,NORTH
20332,21039,21177,70,car,EAST,SOUTH
20333,21411,21515,53,car,WEST,NORTH
20338,21667,21789,62,car,EAST,SOUTH
20349,22193,22331,70,car,WEST,SOUTH
20352,22314,22390,39,car,EAST,SOUTH
20355,22585,22715,66,car,EAST,SOUTH
20359,22750,23046,149,car,EAST,NORTH
20363,23094,23376,142,car,EAST,NORTH
20364,23154,23508,178,car,EAST,NORTH
20366,23220,23530,156,car,EAST,SOUTH
20368,23312,23600,145,car,EAST,SOUTH
20370,23779,23865,44,car,WEST,NORTH
20374,24176,24294,60,car,WEST,SOUTH
20386,25463,25573,56,car,WEST,NORTH
20391,25560,25646,44,car,WEST,NORTH
20392,25526,25678,77,car,EAST,SOUTH
20394,25883,26075,97,car,EAST,SOUTH
20396,26028,26198,86,car,EAST,SOUTH
20400,26276,26454,90,car,EAST,SOUTH
20403,26379,26563,93,car,EAST,NORTH
20405,26441,26601,81,car,EAST,SOUTH
20417,27211,27375,83,car,EAST,NORTH
20421,27845,27935,46,car,WEST,NORTH
20422,27456,27690,118,car,EAST,SOUTH
20426,27611,27825,108,car,EAST,SOUTH
20446,28942,29096,78,car,EAST,NORTH
20447,29068,29186,60,car,EAST,SOUTH
20453,29451,29569,60,car,EAST,SOUTH
20454,29485,29609,63,car,EAST,SOUTH
20457,30087,30195,55,car,WEST,NORTH
20462,30018,30268,126,car,EAST,NORTH
20464,30127,30289,82,car,EAST,SOUTH
20467,30211,30351,71,car,EAST,SOUTH
20468,30743,30859,59,car,WEST,NORTH
20470,30376,30486,56,car,EAST,SOUTH
20476,30810,30964,78,car,EAST,SOUTH
20479,31279,31389,56,car,WEST,NORTH
20481,31355,31477,62,car,WEST,NORTH
20490,31714,31866,77,car,EAST,SOUTH
20491,31749,31907,80,car,WEST,SOUTH
20494,31929,32141,107,car,WEST,SOUTH
20496,32049,32175,64,car,EAST,SOUTH
20021,160,376,109,bicycle,WEST,SOUTH
20031,763,885,62,bicycle,WEST,NORTH
20035,610,764,78,bicycle,EAST,SOUTH
20041,1209,1337,65,bicycle,EAST,SOUTH
20045,1542,1700,80,bicycle,WEST,NORTH
20056,2675,2917,122,bicycle,WEST,NORTH
20074,3737,3873,69,bicycle,WEST,NORTH
20080,4058,4228,86,bicycle,WEST,NORTH
20094,4758,4846,45,bicycle,WEST,NORTH
20103,5077,5283,104,bicycle,EAST,SOUTH
20107,5201,5487,144,bicycle,EAST,SOUTH
20112,5310,5616,154,bicycle,EAST,SOUTH
20117,5513,5791,140,bicycle,EAST,SOUTH
20124,6373,6533,81,bicycle,WEST,NORTH
20152,8029,8173,73,bicycle,WEST,NORTH
20157,8172,8302,66,bicycle,EAST,SOUTH
20159,8407,8573,84,bicycle,WEST,NORTH
20167,9070,9238,85,bicycle,WEST,NORTH
20172,9025,9181,79,bicycle,EAST,SOUTH
20173,9039,9149,56,bicycle,EAST,SOUTH
20174,9063,9221,80,bicycle,EAST,SOUTH
20196,10826,10958,67,bicycle,EAST,SOUTH
20201,11059,11285,114,bicycle,EAST,SOUTH
20208,12121,12259,70,bicycle,WEST,NORTH
20209,12022,12192,86,bicycle,EAST,SOUTH
20230,13612,13774,82,bicycle,WEST,SOUTH
20236,14370,14552,92,bicycle,EAST,SOUTH
20243,14745,14903,80,bicycle,EAST,SOUTH
20244,14756,14916,81,bicycle,EAST,SOUTH
20248,15524,15704,91,bicycle,WEST,NORTH
20262,15669,15791,62,bicycle,EAST,SOUTH
20293,18405,18505,51,bicycle,WEST,NORTH
20300,18627,18905,140,bicycle,EAST,SOUTH
20305,19216,19370,78,bicycle,WEST,NORTH
20321,20047,20155,55,bicycle,EAST,SOUTH
20326,20197,20355,80,bicycle,EAST,SOUTH
20334,21395,21503,55,bicycle,EAST,SOUTH
20340,21833,21959,64,bicycle,EAST,SOUTH
20341,22036,22232,99,bicycle,WEST,NORTH
20343,21973,22151,90,bicycle,EAST,NORTH
20345,22058,22182,63,bicycle,EAST,SOUTH
20358,22939,23113,88,bicycle,WEST,NORTH
20360,22805,22941,69,bicycle,EAST,SOUTH
20371,23675,23981,154,bicycle,WEST,SOUTH
20388,25496,25650,78,bicycle,WEST,NORTH
20393,26023,26137,58,bicycle,WEST,NORTH
20395,26091,26219,65,bicycle,WEST,NORTH
20401,26310,26498,95,bicycle,EAST,SOUTH
20408,26490,26650,81,bicycle,EAST,SOUTH
20415,26939,27191,127,bicycle,EAST,NORTH
20420,27356,27600,123,bicycle,WEST,SOUTH
20423,27542,27772,116,bicycle,EAST,SOUTH
20428,27668,27868,101,bicycle,EAST,SOUTH
20430,28208,28388,91,bicycle,WEST,NORTH
20431,28144,28338,98,bicycle,WEST,NORTH
20436,27905,28083,90,bicycle,EAST,SOUTH
20438,28334,28590,129,bicycle,WEST,SOUTH
20439,28312,28588,139,bicycle,WEST,SOUTH
20440,28278,28376,50,bicycle,EAST,SOUTH
20441,28483,28613,66,bicycle,EAST,SOUTH
20443,28517,28637,61,bicycle,EAST,SOUTH
20449,29279,29419,71,bicycle,EAST,SOUTH
20450,29314,29456,72,bicycle,EAST,SOUTH
20451,29351,29487,69,bicycle,WEST,SOUTH
20474,30640,30800,81,bicycle,WEST,SOUTH
20478,31207,31337,66,bicycle,WEST,NORTH
20486,31546,31684,70,bicycle,EAST,SOUTH
20493,31885,32167,142,bicycle,WEST,SOUTH
21000,4,298,148,car,EAST,NORTH
21026,106,380,138,car,EAST,SOUTH
21027,150,436,144,car,EAST,SOUTH
21028,430,680,126,car,WEST,NORTH
21032,426,636,106,car,EAST,SOUTH
21036,1164,1364,101,car,EAST,SOUTH
21037,1225,1495,136,car,EAST,NORTH
21038,1310,1552,122,car,EAST,NORTH
21039,1365,1587,112,car,EAST,SOUTH
21042,1415,1835,211,car,WEST,SOUTH
21044,1408,1834,214,car,EAST,SOUTH
21045,1482,1906,213,car,EAST,SOUTH
21056,2360,2500,71,car,WEST,NORTH
21060,2497,2641,73,car,WEST,NORTH
21076,2510,3432,462,car,EAST,SOUTH
21077,2565,3741,589,car,EAST,SOUTH
21082,2993,3237,123,car,WEST,NORTH
21088,3187,3847,331,car,EAST,SOUTH
21093,3504,3558,28,car,WEST,NORTH
21096,3692,3934,122,car,EAST,SOUTH
21097,3791,4003,107,car,EAST,SOUTH
21105,4369,4521,77,car,WEST,NORTH
21107,4359,4589,116,car,EAST,SOUTH
21135,6231,6507,139,car,EAST,SOUTH
21149,7007,7147,71,car,WEST,NORTH
21156,7283,7661,190,car,EAST,NORTH
21159,7359,7739,191,car,EAST,NORTH
21167,8228,8318,46,car,WEST,NORTH
21186,9402,9530,65,car,EAST,SOUTH
21192,9726,9920,98,car,EAST,SOUTH
21197,10173,10273,51,car,WEST,NORTH
21198,10160,10308,75,car,EAST,SOUTH
21203,10319,10595,139,car,EAST,SOUTH
21204,10384,10532,75,car,WEST,SOUTH
21205,10372,10646,138,car,EAST,SOUTH
21207,10515,10759,123,car,EAST,SOUTH
21209,10770,11088,160,car,WEST,SOUTH
21230,11715,11823,55,car,WEST,NORTH
21234,12054,12282,115,car,EAST,SOUTH
21240,12501,12765,133,car,EAST,NORTH
21243,12666,12868,102,car,WEST,SOUTH
21244,12778,13002,113,car,EAST,NORTH
21247,12873,13057,93,car,EAST,SOUTH
21249,12949,13131,92,car,EAST,SOUTH
21251,13011,13179,85,car,EAST,SOUTH
21253,13660,13842,92,car,WEST,NORTH
21254,13139,13319,91,car,EAST,SOUTH
21257,13262,13482,111,car,EAST,NORTH
21258,13735,13911,89,car,WEST,NORTH
21260,13486,13700,108,car,WEST,SOUTH
21263,13845,14171,164,car,WEST,NORTH
21264,13812,13992,91,car,WEST,NORTH
21265,13886,14070,93,car,WEST,NORTH
21272,14467,14629,82,car,EAST,SOUTH
21273,14568,14746,90,car,EAST,SOUTH
21275,14734,14948,108,car,EAST,NORTH
21277,14781,14943,82,car,EAST,SOUTH
21278,15173,15365,97,car,WEST,SOUTH
21280,14955,15095,71,car,EAST,SOUTH
21291,15493,15677,93,car,EAST,SOUTH
21293,15599,15789,96,car,EAST,SOUTH
21295,15660,15856,99,car,EAST,SOUTH
